Structure_name,Adsorbent_name,Acessible_average_energy,Minimum_energy,Boltzmann_average_energy
NAZBAT_clean,Xe,-24.091031,-34.688239,-32.600262
QIYCIM_clean,Xe,-30.42946,-41.005428,-39.767856
PIQMOT_clean,Xe,-24.476738,-31.763504,-28.304255
MUDLIH_manual,Xe,-12.861791,-34.025113,-31.959482
OSAWEL_clean,Xe,-29.04839,-31.742212,-30.942053
PARHEW_clean,Xe,-13.930809,-19.224434,-16.318654
LUXFUG_clean,Xe,-12.113247,-26.02351,-19.333314
PUWDAM_clean,Xe,-20.335926,-32.979802,-31.498836
PARKUQ01_clean,Xe,-19.227626,-22.544535,-20.804615
MIQLEE_charged,Xe,-25.617629,-34.485771,-32.898875
QUPDEL01_clean,Xe,-25.452955,-28.641367,-27.704659
PUWDEQ_charged,Xe,-22.012845,-31.355517,-28.387481
OSAXAI_clean,Xe,-23.911414,-33.650218,-31.84532
MUDLON_clean,Xe,-18.089601,-30.736825,-29.259239
QUPDEL_clean,Xe,-25.595878,-28.901984,-27.973082
OBAHUX_clean,Xe,-19.742671,-31.634774,-28.990161
MIQLII_clean,Xe,-16.783799,-25.31883,-21.67954
QIYCOS_clean,Xe,-31.701772,-40.534751,-38.812226
PARKUQ_charged,Xe,-25.585854,-30.546394,-29.182817
MIRLAB_clean,Xe,-2.920991,-11.167721,-8.5994
LUYBIS_clean,Xe,-18.167811,-38.664382,-36.131135
IZIHOQ_clean,Xe,-18.330188,-25.574629,-22.706849
KUMGIK_clean,Xe,-21.72269,-30.054972,-27.113957
QIYDAF_clean,Xe,-7.773489,-18.697297,-16.556687
MUDTAH_clean,Xe,-8.676513,-26.079002,-22.478669
NAZZEV_clean,Xe,-14.536751,-29.647922,-26.935692
PUWDIU_clean,Xe,-17.211962,-23.995418,-20.412155
PIQMUZ_clean,Xe,-22.684706,-30.22293,-27.690932
MIRLUU_clean,Xe,-9.266882,-14.671271,-14.357286
QUPHIT_clean,Xe,-24.998926,-32.342888,-30.338582
OKIPOO_clean,Xe,-24.67348,-36.359457,-34.693328
MISQIQ01_clean,Xe,-49.173395,-51.189991,-50.568561
MISQIQ02_clean,Xe,-49.261277,-51.299653,-50.678428
KUMGOQ_clean,Xe,-15.809769,-21.775224,-19.632685
IZIKEJ_clean,Xe,-18.380462,-21.565161,-19.835348
MISQIQ03_clean,Xe,-49.093605,-51.081823,-50.477285
IZIKOT02_clean,Xe,-20.108329,-23.65693,-22.454187
PARMIG_clean,Xe,-33.081795,-42.024836,-38.971269
MISQIQ04_clean,Xe,-49.288578,-51.288451,-50.676958
PIRYOF_clean,Xe,-13.822655,-34.136916,-33.914785
MISQIQ05_clean,Xe,-49.06859,-51.181022,-50.552654
MUDTEL_clean,Xe,-8.160011,-25.825776,-22.492077
QUPHUF_clean,Xe,-27.234057,-35.115644,-33.748434
MISQIQ06_clean,Xe,-49.262645,-51.245172,-50.625526
KUMJIN_clean,Xe,-28.332856,-40.385157,-38.935252
MISQIQ07_clean,Xe,-49.217251,-51.198812,-50.584587
MUFHUR_clean,Xe,,5.914619,6.720523
LUYBOY_clean,Xe,-15.557585,-26.480087,-23.677589
MISQIQ_clean,Xe,-49.256914,-51.376615,-50.758035
MUFJAZ01_clean,Xe,,8.39059,9.287155
LUYHAP_clean,Xe,-10.769862,-26.313652,-24.542313
nchem.2258-s3_clean,Xe,-13.039527,-26.440584,-23.373331
LAPMIB_clean,Xe,-31.837561,-55.298357,-52.828246
MITGIF_clean,Xe,-11.241547,-13.464544,-12.584262
MUFJAZ_clean,Xe,-9.847422,-12.020018,-10.879358
QIYDEJ_clean,Xe,-10.659732,-23.161936,-19.709739
NIXFUX_clean,Xe,-30.757234,-45.426213,-42.068979
PARNIH_clean,Xe,-15.199064,-25.88658,-23.380979
PITPEP_clean,Xe,-16.580003,-32.252398,-29.719908
PUWDOA_clean,Xe,-14.986384,-33.793582,-30.233873
MUFJED_clean,Xe,,1.65748,3.328731
ncomms11831_ncomms11831-s2_clean,Xe,-21.264064,-38.845043,-38.188148
MITGOL_clean,Xe,-23.296241,-26.461149,-25.202371
MUFLAC_clean,Xe,,9.660282,10.465939
QIYQAR_clean,Xe,-14.127486,-19.65333,-19.190171
ncomms11831_ncomms11831-s3_clean,Xe,-21.287702,-38.508359,-36.97874
MITGUR01_clean,Xe,-12.712806,-16.043061,-15.426011
LUYSEF_clean,Xe,-16.146568,-25.35144,-22.750537
IZISEQ_clean,Xe,-27.991226,-35.961275,-34.908531
MUFXUI_clean,Xe,-16.443303,-24.56481,-22.56266
MITGUR_clean,Xe,-10.488493,-16.839141,-15.54198
LUYSOP_clean,Xe,-14.905799,-33.597237,-31.210663
PARNON_clean,Xe,-18.149398,-28.693509,-25.868552
ncomms7350-s2_clean,Xe,-20.661253,-28.14738,-26.275862
OBAJAF_clean,Xe,-21.001968,-32.017005,-28.653352
OSIKIL_clean,Xe,-14.396131,-25.337984,-21.47776
PUWVAG_clean,Xe,-26.780326,-36.493222,-34.834528
QUPJAN_clean,Xe,-19.394929,-30.266659,-29.007493
IZOTUM_clean,Xe,-21.449319,-22.910694,-22.222811
PARPII_clean,Xe,,78.176825,78.389275
PARPII_clean_h,Xe,,67.725054,68.331819
NDAIAH_clean,Xe,-14.525252,-21.759258,-19.539791
PUWXAH_clean,Xe,-21.237788,-27.911508,-25.318978
OKIPUU_clean,Xe,-23.411714,-34.918969,-32.894085
MUFYAP_clean,Xe,-16.728381,-24.62435,-22.453741
QUPZAC_clean,Xe,-16.615181,-23.81909,-22.566815
LUYVAD_clean,Xe,-30.378724,-38.866942,-37.690028
IZOWAW_clean,Xe,-4.415133,-13.985458,-10.416166
QUPZIK_clean,Xe,-16.360806,-20.663722,-19.420716
LUZBOY_clean,Xe,-18.578163,-22.297952,-20.406413
MITSAK_clean,Xe,-19.249151,-22.897141,-21.155026
OBEDAA_charged,Xe,-19.815953,-30.331663,-28.469583
PUWYAI_clean,Xe,-12.613824,-23.223343,-19.791662
NEBNOZ_clean,Xe,-21.254329,-28.743638,-25.940194
PITRIU_clean,Xe,-27.996671,-38.533632,-35.80709
QIZLIW_clean,Xe,-18.686063,-25.594745,-22.402956
IZOWEA_clean,Xe,-5.849064,-13.158919,-9.857282
OBEDEE_clean,Xe,-19.076168,-27.088878,-23.637524
MUFZIY_clean,Xe,-28.009778,-37.178664,-33.956509
NIXGIM_clean,Xe,-25.681079,-39.624059,-37.06731
KUNLAH_clean,Xe,-18.319562,-36.849567,-33.116731
MITSEO_charged,Xe,-20.394333,-27.561233,-25.294157
NEBYOK_clean,Xe,-23.314222,-31.638029,-29.402372
REGJIW02_clean,Xe,-14.830782,-23.392212,-22.627735
IZULUL_clean,Xe,-26.070489,-39.600852,-37.803821
QUQBAH_clean,Xe,-12.982531,-25.026921,-21.841395
OBENAL01_clean,Xe,,212.783201,212.883798
REGJIW_clean,Xe,-19.773628,-25.297673,-23.262095
MUGFOK_clean,Xe,-21.890903,-28.338322,-26.221715
LUZJAT_clean,Xe,-18.647979,-28.54412,-25.129673
PIVBEC_clean,Xe,-14.180127,-29.839504,-27.668774
OKIQAB_clean,Xe,-24.897558,-37.536214,-36.133259
OBENAL02_clean,Xe,,244.100098,244.151035
MABCUQ_clean,Xe,-14.935432,-21.355628,-18.358574
REGLOG_clean,Xe,-14.995805,-26.4445,-24.153952
NECZAY_clean,Xe,-29.365752,-36.660282,-35.104138
IZUMUM_clean,Xe,-19.545168,-26.560868,-25.022527
QOBGEV_clean,Xe,-18.392353,-28.801081,-25.32847
MABJOP_clean,Xe,-29.744865,-37.010156,-36.141624
MABJUV01_clean,Xe,-24.076123,-36.953014,-35.977802
PARSAF_clean,Xe,-22.48096,-37.105513,-34.81623
ROQNES_clean,Xe,-17.444752,-21.778134,-19.773323
MUGHED_clean,Xe,-20.387193,-27.522334,-25.123038
OBENAL_clean,Xe,,241.202758,242.126945
MABJUV_clean,Xe,-23.451046,-36.627416,-35.511115
OBENUF_clean,Xe,-6.920077,-14.871643,-13.861587
MABKEG_clean,Xe,-32.393119,-36.217195,-35.62101
ROQRAS_clean,Xe,-11.321829,-19.059107,-17.845733
QOBPEE_clean,Xe,-23.246254,-30.49287,-28.032712
QUQFIS_clean,Xe,-19.538022,-30.03173,-26.512295
QOBWEJ01_clean,Xe,-21.692972,-30.644202,-29.386045
MITSIS_charged,Xe,-15.645237,-26.700308,-22.292489
OSIKUX_clean_h,Xe,-14.829149,-23.59809,-20.447207
MABKIK01_clean,Xe,-23.652134,-32.306608,-30.574823
OBEPER_clean,Xe,,24.932069,25.400758
QOBWEJ_clean,Xe,-22.301613,-30.532128,-29.270098
OSILOS_charged,Xe,-30.606553,-31.287224,-30.798606
MUGQAI_clean,Xe,-23.980611,-43.013991,-42.1522
PUWZOX_clean,Xe,-28.274856,-43.224391,-40.042331
ROQVIE_clean,Xe,-13.961124,-21.469048,-18.244016
NIXKIQ_clean,Xe,-16.666846,-38.328402,-33.935147
PIVWAT_clean,Xe,-19.703596,-29.119598,-27.256573
QOBWIN01_clean,Xe,-21.607631,-30.710733,-29.166063
OKIQEG_clean,Xe,-21.33212,-30.505002,-28.527962
MITSUE_clean,Xe,-18.330496,-22.336976,-19.82691
REGMOH_clean,Xe,-25.771948,-34.714107,-31.972746
MABKIK_clean,Xe,-30.422564,-35.660921,-35.155946
PUYHOI_clean,Xe,-17.984721,-19.529506,-18.527828
OSIWOD01,Xe,-24.185568,-34.415702,-32.287282
OKITAE_clean,Xe,-15.33873,-26.246281,-25.127376
RORLIV_clean,Xe,-17.217963,-24.048792,-22.595749
QOBWIN_clean,Xe,-21.608585,-30.710551,-29.166059
PUYZUF_clean,Xe,-23.577274,-30.966357,-29.206461
OSIWUJ_clean,Xe,-25.834854,-34.888714,-32.811854
RORRIB_clean,Xe,-19.465999,-25.523043,-23.038859
NEDJAJ_clean,Xe,-18.072767,-25.560066,-22.279702
OSIXEU_clean,Xe,-28.433162,-34.644813,-32.768968
LAPMOH_clean,Xe,-33.065229,-61.094077,-59.315159
PUZJOL_clean,Xe,-23.652747,-30.524111,-29.132085
MABLAD_clean,Xe,-25.702412,-33.050708,-30.61793
PIWDAC_clean,Xe,-21.483828,-32.829676,-29.719577
QUQFOY_clean,Xe,-17.6949,-29.469752,-27.273452
NIXPOA_clean,Xe,-23.453917,-33.485217,-31.063516
MITTAL_charged,Xe,-24.604464,-35.894415,-33.393797
OSIXIY_clean,Xe,-29.436278,-34.829192,-33.472793
QOCBEQ,Xe,-23.338205,-32.743445,-29.905104
MACKAE_clean,Xe,-12.897134,-23.090907,-21.693995
SAJRAW10_clean,Xe,-13.456745,-14.571362,-13.869653
QUQGAL,Xe,,623.838258,623.8541
OSOMIT_clean,Xe,-25.750038,-33.623283,-32.237856
MUGXIX_clean,Xe,-20.352145,-30.186313,-27.145957
SAJRAW11_clean,Xe,-13.375499,-14.652591,-13.892513
MIVFEE_clean,Xe,-11.251605,-29.337945,-28.581576
SAJRAW_clean,Xe,-13.58452,-14.78333,-14.042323
REGMUN_clean,Xe,-24.794737,-34.538106,-32.370821
OKITIM01_charged,Xe,-27.910816,-37.440079,-35.181102
MUHNAG_clean,Xe,-28.35552,-35.970276,-34.571366
QOCBUH_clean,Xe,-25.425517,-29.757166,-27.737997
PIWRAQ_clean,Xe,-21.354831,-31.050931,-29.00022
NEDLOZ_clean,Xe,-31.559863,-41.337963,-39.947557
MIVFOO_clean,Xe,-12.65438,-26.563072,-25.389085
PARSEJ_clean,Xe,-22.426346,-36.972722,-34.629428
QOCRUW_clean,Xe,-20.119521,-26.572875,-24.226101
RORTAV_clean,Xe,-12.92279,-25.110007,-22.153462
QUQGAL_clean,Xe,-20.747527,-27.282976,-25.060612
NEDMEP_clean,Xe,-18.475591,-28.177753,-26.968253
QOCSAD_clean,Xe,-19.45886,-26.329618,-24.24131
MIVFUU_clean,Xe,-13.163071,-30.266674,-29.366884
QUQGEP_neutral,Xe,-22.241718,-29.711972,-28.001726
REGQUR_clean,Xe,-17.405718,-29.46322,-23.865049
QUQHAM_clean,Xe,-14.114595,-30.036178,-28.96037
QOCSEH_clean,Xe,-22.115157,-27.454775,-25.133945
MIVNUB_clean,Xe,-11.865733,-14.1858,-13.025216
OSOTIB_clean,Xe,-12.249339,-29.499804,-26.747707
MUHNUA_clean,Xe,-26.919212,-36.160484,-34.922086
PUZKOM_clean,Xe,-19.640626,-30.822979,-28.414836
PARVUB_clean,Xe,-23.595113,-39.880723,-39.146173
MIVPAJ_clean,Xe,,27.809158,28.937404
NEDVOJ_charged,Xe,-21.271373,-27.455255,-25.186332
QUQHEQ_clean,Xe,-9.371908,-12.930253,-11.693228
PIWSEV_clean,Xe,-16.287093,-27.580903,-23.787513
OBIBAF_clean,Xe,-21.004511,-30.785177,-26.142479
SAJRUT_clean,Xe,-15.155006,-20.808479,-17.111405
PASKAX_clean,Xe,-34.371352,-36.877115,-36.21189
MIVPEN_clean,Xe,,42.010418,42.934806
OKITIM01_clean,Xe,-27.910816,-37.440079,-35.181102
MUHPAI_clean,Xe,-27.806,-38.627906,-38.138091
NIYJAI_clean,Xe,-24.172014,-35.358315,-33.348984
MIVPIR_clean,Xe,,37.598791,38.240652
PIXHOV_clean,Xe,-27.462949,-36.282755,-34.776108
PUZKUS_clean,Xe,-22.955082,-28.366619,-27.142028
MUHPOV_clean,Xe,-29.141755,-37.085858,-36.237246
PASMUT_clean,Xe,-19.949731,-26.250225,-24.147756
RORTID_clean,Xe,-17.887961,-30.322832,-26.133243
NEDVUP_clean,Xe,-17.113281,-25.146365,-21.84816
PIXPET_clean,Xe,-27.704171,-36.736045,-35.06194
OSUGUG_clean,Xe,-26.993068,-34.999826,-33.541364
QODHUO01_clean,Xe,-23.310041,-36.405239,-33.143093
REGRAY_clean,Xe,-13.075805,-23.068588,-19.970308
MUHQAI_clean,Xe,,41.892578,43.227592
PASNAA01_clean,Xe,-18.765663,-27.046985,-24.862804
PUZLAZ_clean,Xe,-18.614966,-25.691411,-22.86976
NIYZIG_clean,Xe,-16.790288,-25.767411,-22.722227
QUQMOG_clean,Xe,-26.323881,-47.875136,-46.024818
NEDWAW_clean,Xe,-15.037325,-25.773804,-21.37602
PIYGUB_clean,Xe,-18.736001,-23.347086,-20.977386
PIYZAZ_clean,Xe,-13.509797,-14.533764,-13.914642
PIYZED01_clean,Xe,-14.16932,-14.718785,-14.418688
PIYZED02_clean,Xe,-14.239384,-14.788663,-14.486786
OBIBEJ_clean,Xe,-18.326715,-27.390416,-23.500944
OKITIM02_charged,Xe,-28.519122,-36.876487,-34.932055
PUZLOM_clean,Xe,-9.717817,-17.766289,-15.630469
PIYZED03_clean,Xe,-13.923675,-14.967412,-14.384399
PIYZED_clean,Xe,-13.921475,-14.472575,-14.177211
PASNAA_clean,Xe,-19.901675,-26.700788,-24.542556
REGREC_clean,Xe,-13.94103,-21.273803,-18.293892
QUQPIC_clean,Xe,-19.418963,-24.955906,-22.673163
SAJSAA_clean,Xe,-20.733145,-27.683363,-24.889251
NEDWEA_clean,Xe,-16.953171,-24.381874,-21.514129
QUQPOI_clean,Xe,-21.144422,-27.703616,-25.504085
QODHUO02_clean,Xe,-23.260789,-36.368317,-33.114643
PASNEE_clean,Xe,-15.484149,-27.540655,-26.521463
NIZNAN_clean,Xe,-23.461174,-34.579144,-32.853913
QUQPOI_SL,Xe,-20.803444,-28.340137,-26.193284
RORTOJ_clean,Xe,-18.543298,-28.413316,-23.518981
PASTOU_clean,Xe,-22.60896,-28.726022,-25.722783
NEDWIE_clean,Xe,-11.920216,-23.30658,-19.784328
REGRIG_clean,Xe,-12.010057,-23.960693,-20.882778
PATLON_clean,Xe,-33.173993,-34.95879,-34.275424
MIVWAR_clean,Xe,-28.743933,-35.997496,-34.78131
PIZHEN_clean,Xe,-9.924645,-20.792097,-18.689713
OKITIM02_clean,Xe,-28.519122,-36.876487,-34.932055
QUQPUO_clean,Xe,-15.659721,-30.254419,-28.051003
PUZTOV_clean,Xe,-18.645136,-24.518636,-21.747545
PATNAB_clean,Xe,-11.25252,-18.697519,-15.487094
PYDCUT_clean,Xe,-22.687358,-25.788537,-24.91397
OSUPID_clean,Xe,-35.264038,-54.296296,-53.042908
QODHUO03_clean,Xe,-24.562905,-36.202379,-33.308774
QABKIQ_clean,Xe,-17.192342,-21.947722,-20.641681
QUQQOJ_clean,Xe,-24.863072,-32.62028,-30.507471
MIXBAY_clean,Xe,-11.070879,-26.237826,-19.565484
PIZHOX_clean,Xe,-20.443368,-24.3335,-22.286427
NEDXOL_clean,Xe,-27.414132,-34.122345,-32.204858
PIZNOB_clean_h,Xe,-15.659913,-23.555414,-21.490053
QACRES_clean,Xe,-24.711849,-43.194849,-41.768265
PATWOY_clean,Xe,-18.853301,-34.473633,-32.116168
MUJPUE_clean,Xe,-24.384433,-30.537404,-29.053976
RORTUP_clean,Xe,-18.168509,-29.087942,-24.012958
PIZPAP_clean_h,Xe,-19.629578,-25.059295,-23.13757
OKITIM_charged,Xe,-26.263474,-39.03469,-34.326271
QADBII_clean,Xe,-28.930925,-38.203729,-36.669313
RORVAX_clean,Xe,-19.107363,-23.796118,-21.390365
OBIBOT_clean,Xe,-21.026205,-30.19279,-26.031689
PIZPET_clean,Xe,-19.904012,-26.131133,-24.086169
SAKDAM01_clean,Xe,-20.144632,-29.784543,-26.829864
QODHUO04_clean,Xe,-22.85838,-36.161051,-33.04017
QADKAH01_clean,Xe,-19.806783,-31.212237,-30.161639
LAPMUN_clean,Xe,-34.041262,-60.373922,-57.9413
OBODEQ_clean,Xe,-19.734259,-23.965261,-22.804482
PIZPET_clean_h,Xe,-19.92439,-26.131133,-24.078813
MUJRIT_clean,Xe,-19.566637,-25.996573,-23.401632
NEFTOJ,Xe,-20.480352,-26.800535,-25.20108
QUQWOQ_clean,Xe,-12.461178,-23.408436,-19.802496
NEFTUP_clean,Xe,-20.549116,-29.434647,-28.937507
REHHET_clean,Xe,-17.594945,-35.308853,-32.173573
MIXBIG_auto,Xe,-12.739178,-30.386474,-27.900093
PIZPIX02_clean,Xe,-20.712148,-26.216756,-23.857904
OBOGUK_clean,Xe,-12.073963,-23.492358,-19.779156
QADKAH_clean,Xe,-19.955004,-29.251114,-27.387024
MIXKUB_clean,Xe,-23.567774,-30.326107,-29.234709
NIZZAY_clean,Xe,-14.128888,-24.542745,-20.513253
QADVUN_clean,Xe,-12.607451,-16.163455,-15.796588
OKITIM_clean,Xe,-26.263474,-39.03469,-34.326271
QODHUO05_clean,Xe,-23.244611,-36.186152,-33.252371
PIZPIX_clean_h,Xe,-19.29822,-25.600319,-23.487259
ROSCEH_clean,Xe,-23.522543,-31.999517,-30.810527
QADWEA_clean,Xe,-23.737037,-32.838598,-30.116172
NEFZOO_clean,Xe,-27.67579,-35.014296,-33.389485
QUQWUW_clean,Xe,-14.137757,-26.505965,-22.071186
NEGGOX_clean,Xe,-17.841034,-20.885779,-18.963744
OSUPOJ_clean,Xe,-38.496227,-59.172384,-57.698542
PIZPOD_clean,Xe,-20.577387,-26.667695,-24.506746
MIXPIU_clean,Xe,-18.445388,-31.371492,-30.195672
PAVKIH_charged,Xe,-15.875254,-28.232029,-25.567047
QADWEY_clean,Xe,-23.732459,-33.42268,-32.335378
PIZPOD_clean_h,Xe,-20.577102,-26.667695,-24.506615
ROSKER_clean,Xe,-10.816889,-17.577155,-16.611137
MIXXOI_clean,Xe,-12.069141,-31.317867,-30.295488
NEGMUI_clean,Xe,-17.442775,-21.880114,-19.799689
MUKQUG_clean,Xe,-15.497561,-33.924578,-32.225819
QADWIE_clean,Xe,-21.8316,-32.414067,-29.777752
QODHUO06_clean,Xe,-23.669556,-36.202713,-33.286751
OKIVAG01_charged,Xe,-29.117089,-36.618336,-34.956143
PAVLOO_clean,Xe,-27.770068,-35.254302,-33.953114
OBONUO_charged,Xe,-20.498515,-29.761607,-27.470202
ROTQIC_clean,Xe,-21.755011,-29.6186,-27.95808
QADWOK_clean,Xe,-21.639339,-32.31619,-29.699727
OBUBIW_clean,Xe,-13.999857,-20.5354,-19.068
SAKDAM_clean,Xe,-18.216728,-30.558141,-28.004645
PIZQUM_clean,Xe,-25.524228,-33.774156,-31.09149
PAVLUU,Xe,-26.774681,-34.670301,-33.396427
QADWUQ_clean,Xe,-21.105371,-32.034731,-29.460573
OBUBOC_clean5b,Xe,-13.797975,-20.193266,-18.783614
REHHIX_clean,Xe,-16.29168,-31.499691,-27.634445
MIXYID_clean,Xe,-21.317118,-33.940698,-31.670053
OBUBOC_manual,Xe,-13.797974,-20.19327,-18.783614
QADXAX_clean,Xe,-20.269653,-31.729786,-29.172225
QUQYUY_clean,Xe,-18.794418,-28.122376,-26.83496
ROTTOL_clean,Xe,-22.150464,-29.419524,-26.484763
NEGZUW_clean,Xe,-15.579582,-22.820132,-20.862123
PAVMAB_clean,Xe,-29.791522,-34.80616,-33.752945
QODHUO07_clean,Xe,-23.116059,-36.201512,-33.240976
OKIVAG01_clean,Xe,-29.117089,-36.618336,-34.956143
PIZRAT_clean,Xe,-25.082477,-31.715671,-29.238221
QUQZOS_clean,Xe,-42.916945,-46.795462,-46.484954
OBUFEX_clean,Xe,-17.110128,-25.423563,-23.669039
MUKRAN_clean,Xe,-16.538808,-35.846945,-35.328189
SAKDEP_clean,Xe,-24.737528,-39.869012,-36.073983
PAXWOB_clean,Xe,-21.849234,-30.972897,-29.314058
OBUFIB_clean,Xe,-19.995734,-33.20826,-31.414748
OSUPUP_clean,Xe,-41.116665,-58.91983,-57.809803
REHHOD_clean,Xe,-14.752096,-25.793794,-22.704265
ROYJUM_clean,Xe,-20.552604,-30.770492,-28.676039
NIZZEC_clean,Xe,-13.639918,-23.904262,-20.645751
MUKRIU_clean,Xe,-22.503431,-31.413885,-30.234602
PAZXUJ_clean,Xe,-14.029792,-25.642073,-24.815416
OBUFIB_SL,Xe,-20.544707,-33.337397,-31.854996
PIZRUN_clean,Xe,-25.89384,-33.386381,-30.952795
QODHUO08_clean,Xe,-23.719869,-36.228003,-32.833257
PEBCAA_clean,Xe,-23.921986,-30.146315,-28.777197
OKIVAG_charged,Xe,-27.53161,-36.435677,-34.811906
MIXYOJ_clean,Xe,-29.916212,-40.502379,-37.602173
MULQOA_clean,Xe,-19.1465,-23.540597,-21.038772
PEBNEP_clean,Xe,-28.064808,-37.691765,-36.138637
PIZSAU_clean,Xe,-23.698013,-30.839619,-28.915254
MULSER_clean,Xe,-16.414379,-21.690234,-18.773312
PEBXIF_clean,Xe,-26.758005,-36.456968,-35.059061
MIXZOK_clean,Xe,-10.028288,-19.535972,-15.772457
MIYGIL_clean,Xe,,13.23518,14.261836
LAPNAU_clean,Xe,-32.965617,-54.762867,-51.498835
QODHUO09_clean,Xe,-24.37354,-36.190931,-33.362916
NEHGEO_clean,Xe,-23.634885,-30.603109,-29.164546
MULXOH_clean,Xe,-21.116123,-29.758379,-27.015001
QAGDIO_clean,Xe,-11.625579,-23.230986,-18.87948
OKIVAG_clean,Xe,-27.53161,-36.435677,-34.811906
OBUREL_clean,Xe,-21.900585,-37.272637,-36.120542
PEBYEA_clean,Xe,-21.014396,-26.73063,-25.168878
POBGAQ_clean,Xe,-10.259398,-25.28595,-23.562151
OCACUR_clean,Xe,-20.803249,-24.00783,-22.574671
SAKDEQ_clean,Xe,-18.189957,-30.543183,-28.448344
REHHUJ_clean,Xe,-15.933393,-32.27386,-29.641794
ROYREE_clean,Xe,-21.967942,-37.401435,-34.213331
OCAQOY_clean,Xe,-22.196061,-30.551277,-28.178907
POBJIB_clean,Xe,-28.577512,-36.193653,-35.152786
QODHUO10_clean,Xe,-24.874088,-36.24423,-33.178953
OKIVIO01_charged,Xe,-27.832438,-37.029093,-35.513999
PECBOQ_clean,Xe,-14.882362,-28.394804,-27.142859
NIZZIG_clean,Xe,-14.126589,-24.251121,-20.893469
QAGQEW_clean,Xe,-15.204494,-28.763396,-26.673064
MULXUO_clean,Xe,-22.510519,-29.183259,-27.144501
OCAWAT_clean,Xe,-22.460664,-29.389384,-26.877887
POBMOJ01_clean,Xe,-16.767031,-29.602646,-28.039392
OCEGIP_clean,Xe,-25.813829,-54.479329,-54.479314
QAGTOH_clean,Xe,-24.633397,-36.665697,-34.181006
OCEGOV_clean,Xe,-53.749686,-53.749727,-53.749686
MIYHAE_clean,Xe,-19.983239,-29.453218,-28.47824
POBNEA_clean,Xe,-7.637988,-15.783067,-12.862537
OCIHIS_clean,Xe,-10.987411,-21.199613,-20.538899
QAHMUJ_clean,Xe,-14.988489,-23.338007,-21.990624
PECLEP_clean,Xe,-26.121259,-33.526279,-31.47831
QODHUO11_clean,Xe,-24.346015,-36.226877,-33.27095
OKIVIO01_clean,Xe,-27.832438,-37.029093,-35.513999
MUMLOX_clean,Xe,-27.774394,-35.55946,-31.787683
PECMOB_clean,Xe,,13.678382,14.440239
MIYWIB_clean,Xe,-13.581374,-21.920388,-17.626659
NEHGIS_clean,Xe,-22.183723,-31.100713,-29.806342
QAHQOH_clean,Xe,-24.0084,-29.86212,-27.426684
OSUQAW_clean,Xe,-24.631984,-39.9922,-37.981597
PEDGUA_clean,Xe,-15.761219,-22.055393,-20.939737
PEDMER_clean,Xe,-21.354478,-29.510587,-27.335337
POBYAH_charged,Xe,-15.751543,-21.746283,-18.495537
QAJJOB01_clean,Xe,-30.291231,-40.332271,-38.978468
REHJAR_clean,Xe,-20.582162,-37.534549,-33.909835
SAKFAO_clean,Xe,-20.812681,-29.395303,-26.587403
ROYRII_clean,Xe,-20.914407,-36.81792,-33.870749
OKIVIO02_charged,Xe,-27.869975,-37.016884,-35.419158
MUMYAW_clean,Xe,-18.665645,-24.69542,-23.086963
QAJJOB_clean,Xe,-31.172072,-39.843,-38.359019
NEHMET_clean,Xe,-20.315857,-27.581882,-25.608933
QODHUO12_clean,Xe,-24.8872,-36.28073,-33.194715
MIZJUB_clean,Xe,-16.638467,-25.03554,-22.08752
PEDMOB_clean,Xe,-26.169896,-28.073787,-27.340099
REHJEV_charged,Xe,-26.659785,-32.091829,-29.470025
SAKRAZ_clean,Xe,-17.716372,-23.945598,-21.380626
OCILEU_clean,Xe,-21.289569,-37.06962,-35.16767
QURNOI_clean,Xe,-24.23341,-43.139684,-39.783922
PEDRIA_clean,Xe,-5.761786,-16.101949,-13.083168
MUNDAC_clean,Xe,-15.493888,-35.835557,-33.347845
OSURAX_clean,Xe,-21.675257,-31.1498,-29.714215
REHJIZ_charged,Xe,-22.954144,-30.251047,-28.411656
NEHMUJ_clean,Xe,-19.020429,-37.636605,-34.800616
SAKRED_clean,Xe,-15.609317,-23.627819,-20.447745
NIZZOM_clean,Xe,-13.6689,-23.374502,-20.2174
PEFJUF_clean,Xe,-21.439388,-33.248568,-31.278259
NEHNEV01_clean,Xe,-24.117002,-35.800033,-34.249691
OCILIY_clean,Xe,-17.167681,-28.904516,-25.711009
QAJJOD_clean,Xe,-23.489243,-37.283641,-34.596137
SALLAT_clean,Xe,-16.529363,-24.301458,-23.830185
OKIVIO02_clean,Xe,-27.869975,-37.016884,-35.419158
REHMEY_clean,Xe,-24.962108,-39.043442,-35.901874
QODHUO13_clean,Xe,-23.126394,-36.166908,-33.144852
SALRON_clean,Xe,-17.195801,-23.83212,-23.125264
NOBVOR_clean,Xe,-23.365158,-33.804989,-31.503862
POCPAZ_clean,Xe,-19.788932,-29.122001,-24.590829
OSUVIJ_clean,Xe,-21.890429,-28.949366,-26.292002
SALROO_clean,Xe,-24.4177,-41.125365,-39.542302
NEHNEV_clean,Xe,-21.81154,-30.358397,-27.591629
REHRON_clean,Xe,-14.661915,-24.008732,-20.406417
SALRUU_clean,Xe,-17.364663,-26.947134,-25.690701
OCIMAR_clean,Xe,-26.320679,-41.123354,-38.815949
