Structures,chan_count,chan_mean_dim
HEFDON_ion_b,1,2.0
HEFDUT_charged,1,3.0
HEFFAB_charged,1,2.0
HEFFEF_clean,1,1.0
HEFFEF_ion_b,1,1.0
HEFVAR_clean,1,1.0
HEGCEB_clean,1,2.0
HEGJUZ_clean,2,1.0
HEGKAP_clean,1,3.0
HEGNAJ_clean,3,1.0
HEGNEN_clean,3,1.0
HEGNIR_clean,3,1.0
HEGNOX_clean,3,1.0
HEGNUD_clean,3,1.0
HEGPAL_clean,3,1.0
HEHCOO_clean,1,3.0
HEJHAH_charged,1,2.0
HEKTAU_clean,2,2.0
HEKTUO01_clean,0,-1.0
HEKTUO_clean,0,-1.0
HELCUY_clean,0,-1.0
HELDEJ_clean,0,-1.0
HELDEJ_SL,0,-1.0
HELDOT_clean,1,3.0
HEMTEZ_clean,2,2.0
HEMVEB_clean,0,-1.0
HEMVIF_clean,0,-1.0
HENYUV_clean,0,-1.0
HESVOR_clean,0,-1.0
HETDUG_clean,0,-1.0
HETZOW_clean,2,1.0
HETZUC_charged,2,1.0
HEWFUL_ion_b,1,1.0
HEXNII_clean,1,1.0
HEXNOO_clean,0,-1.0
HEXNUU_clean,0,-1.0
HEYBIX_clean,0,-1.0
HEYFUM_clean,0,-1.0
HEZKIH_clean,1,1.0
HEZNUW_clean,0,-1.0
HEZPIL01_clean,1,3.0
HEZSAG_clean,0,-1.0
HEZSEK_clean,0,-1.0
HGCNCO_clean,2,1.0
HIBGEF_clean,2,1.0
HIBGIJ_clean,2,1.0
HIBQUE_clean,2,1.0
HICGEG_clean,2,2.0
HICVOG_clean,2,1.0
HICVUM_clean,1,2.0
HICWIB_clean,2,1.0
HICZAW_clean,2,1.0
HICZEA_clean,2,1.0
HICZIE_clean,2,1.0
HIDBIH_clean,0,-1.0
HIDBON_clean,0,-1.0
HIDCUU_clean,2,1.0
HIDDAB_clean,2,1.0
HIDMEO_clean,0,-1.0
HIFGEK_clean,1,3.0
HIFGIO_clean,1,1.0
HIFGIO_SL,1,1.0
HIFGOU_clean,1,1.0
HIFTOG01_clean,1,3.0
HIFTOG02_clean,1,3.0
HIFTOG_clean,1,3.0
HIFTUM_clean,1,1.0
HIFVOI_clean,1,3.0
HIFVUO01_clean,0,-1.0
HIFVUO,1,3.0
HIFWAV_clean,2,1.0
HIFZAY_charged,1,1.0
HIGRIA_clean,1,3.0
HIHFOV_clean,0,-1.0
HIHFUB_clean,4,1.0
HIHGAI_clean,1,3.0
HIHGEM_clean_b,1,3.0
HIHGEM_manual,1,3.0
HIHGIQ_clean,1,3.0
HIHGOW_clean,1,3.0
HIHGUC_clean,1,3.0
HIHJUF,1,1.0
HIHNUJ_clean,1,3.0
HIJMEU_clean,0,-1.0
HIJSOK_clean,1,3.0
HILJUJ_clean,2,1.0
HIMSAY_clean,1,1.0
HIQKID_clean,2,1.0
HIQNAY_clean,2,1.0
HIQNIG_clean,0,-1.0
HIQNUS_clean,0,-1.0
HIQWOV_clean,1,3.0
HISGAT_clean,1,1.0
HISGIB_clean,1,1.0
HISJAW_clean,0,-1.0
HISJIE_clean,2,1.0
HISSIN_clean,1,2.0
HITXUE,0,-1.0
HITXUE_clean,1,3.0
HIVQAG_clean,0,-1.0
HIVSAI_clean,1,3.0
HIWKEE_clean,1,1.0
HIWKII_clean,1,3.0
HIWLEG_clean,0,-1.0
HIWLIK_clean,2,1.0
HIWLOO_clean,0,-1.0
HIWLOO_clean_h,0,-1.0
HIWLOQ_clean,1,2.0
HIWLUW_clean,1,1.0
HIWMAD_clean,2,1.0
HIWXER01_clean,0,-1.0
HIWXER01_SL,0,-1.0
HIWXER_clean,0,-1.0
HIXDOH01_clean5b,0,-1.0
HIXDOH01_clean,0,-1.0
HIXDOH01_manual,0,-1.0
HIXDOH_clean,0,-1.0
HIYBUN_clean,2,1.0
HIYGIH_clean,1,3.0
HIYLUY_clean,2,1.0
HIYMAF_clean,2,1.0
HIYMEJ_clean,2,1.0
HIYYEU_clean,1,1.0
HIYZEV01_clean,0,-1.0
HIYZEV_clean,1,1.0
HIZQEN01_clean,1,1.0
HIZQEN_clean,1,1.0
HIZQUD_clean,1,1.0
HIZSEQ_clean,1,3.0
HIZTUG_clean,4,1.0
HOBBEF_clean,0,-1.0
HOBGAH_clean,2,1.0
HOBGEL_clean,2,1.0
HOBGIP_clean,2,1.0
HOBGOV_clean,2,1.0
HOCDIO_clean,0,-1.0
HOCDOU_clean,1,2.0
HODWUS_clean,0,-1.0
HOFJIX_clean,4,1.0
HOFMAS_clean,0,-1.0
HOFSOL_clean,1,3.0
HOFSUS_clean,2,1.0
HOGJET_clean,1,3.0
HOGJIX_clean,1,3.0
HOGJOD_clean,2,1.0
HOGJUK_clean,2,2.0
HOGLEV01_clean,1,3.0
HOGPUQ_clean,0,-1.0
HOGQAX_clean,0,-1.0
HOGQEB_clean,0,-1.0
HOGQIF_clean,0,-1.0
HOGSIG_clean,1,2.0
HOGTOM_clean,1,1.0
HOHJAR_clean,0,-1.0
HOHMEX_clean5b,1,3.0
HOHMEX_manual,1,3.0
HOJHUL_clean,0,-1.0
HOJJUN_clean,1,3.0
HOJLEY_clean,0,-1.0
HOJLID_clean,1,3.0
HOJLUP_clean,1,3.0
HOJNIF_clean,0,-1.0
HOJNOL_clean,0,-1.0
HOJNUR01_clean,0,-1.0
HOJNUR_clean,0,-1.0
HOJPAZ_clean,0,-1.0
HOJPED_clean,0,-1.0
HOJPIH_clean,0,-1.0
HOKGUJ_clean,2,2.0
HOKLIE_clean,1,3.0
HOLQIK_clean,1,3.0
HOMRIL_clean,2,1.0
HOMZEP_clean,2,2.0
HONXAL_clean,2,2.0
HOPHUP_clean,0,-1.0
HOPYEQ01_clean,0,-1.0
HOPYEQ_clean,0,-1.0
HOQMIL01_clean,2,1.0
HOQMIL02_clean,2,1.0
HOQMIL03_clean,2,1.0
HOQMIL04_clean,1,1.0
HOQMIL_clean,2,1.0
HOQMUX_clean,2,1.0
HOQNEI_clean,2,1.0
HOQNOS_clean,2,1.0
HORCOH_clean,0,-1.0
HORCUN_clean,0,-1.0
HORHAY_clean,0,-1.0
HORHEC_clean,0,-1.0
HORHIG_clean,0,-1.0
HOTFED_clean,0,-1.0
HOTWUJ_clean,0,-1.0
HOVGEG_clean,4,1.0
HOVGIK_clean,2,2.0
HOVJIN_clean,0,-1.0
HOVQAM_clean,1,3.0
HOVQUG_clean,1,3.0
HOWJEK_clean,4,1.0
HOWPEQ_clean,1,3.0
HOWPIU_clean,0,-1.0
HOWPOZ_clean,2,1.0
HOWPUF_clean,2,2.0
HOWQAM_clean,2,2.0
HOWQEQ_clean,4,1.0
HOWQOA_clean,0,-1.0
HOWROC_clean,0,-1.0
HOWSAP_clean,1,2.0
HOWSET_clean,4,2.0
HOWSIX_clean,4,2.0
HOXGEH_clean,1,1.0
HOXJIO_charged,1,3.0
HOXKIP_clean,2,1.0
HOXKUB_clean,2,1.0
HOXRUJ_clean,0,-1.0
HOXSAQ_clean,2,1.0
HOXSIY_clean,0,-1.0
HOXSUK_clean,4,1.0
HOYREU_clean,2,1.0
HOYRIY_clean,2,1.0
HOYROE_clean,2,1.0
HOYTUL_clean,1,1.0
HOZBUV_clean,1,1.0
HOZDIL_clean,0,-1.0
HOZFEJ_clean,2,1.0
HOZFIN_clean,1,3.0
HOZTOG_clean,1,3.0
HOZXEB_clean,4,1.0
HUBQEC_clean,2,1.0
HUCBAJ_charged,2,2.0
HUCBEN_clean5b,2,1.0
HUCBEN_manual,2,1.0
HUCFAO_clean,0,-1.0
HUCLIB_clean,0,-1.0
HUCSEF_clean,1,3.0
HUCWOT_clean,2,1.0
HUCWUZ_clean,2,1.0
HUCXAG_clean,2,1.0
HUCXEK_clean,2,1.0
HUCXIO_clean,2,1.0
HUCXOU_clean,2,1.0
HUCXUA_clean,2,1.0
HUDCEQ_clean,1,3.0
HUDMAW_clean,1,1.0
HUDMEA_clean,0,-1.0
HUDWUA_clean,1,2.0
HUFHEX_clean,1,3.0
HUFHIB_clean,1,3.0
HUFHOH_clean,1,3.0
HUFHUN_clean,1,3.0
HUFJAV_clean,1,3.0
HUFJEZ_clean,1,3.0
HUFJID_clean,0,-1.0
HUFKUQ_clean,1,3.0
HUFLUR_clean,2,1.0
HUFMUS_clean,2,1.0
HUFYIS_clean,1,3.0
HUGTOT_clean,3,1.0
HUHBET_clean,1,3.0
HUHBUJ_clean,2,1.0
HUHJAW_clean,0,-1.0
HUHJOL_clean,0,-1.0
HUHNIJ_clean,2,1.0
HUJGEA_clean,1,3.0
HUJVOX_clean,0,-1.0
HUKQUZ_charged,0,-1.0
HUKRIO_clean,0,-1.0
HULRIR_clean,2,1.0
HULTEN_clean,8,1.0
HULTEP_clean,1,3.0
HUMQUC_charged,0,-1.0
HUMWIX_clean,1,3.0
HUNBEX_clean,2,1.0
HUNBIB_clean,0,-1.0
HUNCUQ_clean,0,-1.0
HUNFIH_clean,0,-1.0
HUNFON_clean,0,-1.0
HUQGOR_clean,1,3.0
HUQGUX_clean,1,3.0
HUQHAE_clean,1,3.0
HUQHEI_clean,1,3.0
HUQHIM_clean,2,2.0
HUQHOS_clean,1,2.0
HURFEH_clean,2,1.0
HURFIL_clean,2,1.0
HURFOR_clean,2,1.0
HURFUX_clean,2,1.0
HURGEH_clean,1,3.0
HURGOR_clean,1,3.0
HURGUX01_clean,2,1.0
HURGUX_clean,2,1.0
HURNOX_clean,0,-1.0
HURQUG_clean,0,-1.0
HUSGAE_clean,0,-1.0
HUSJUC_clean,2,1.0
HUSQES_clean,0,-1.0
HUTTIA_clean,0,-1.0
HUTZAX01,1,1.0
HUTZEB_clean,0,-1.0
HUVHIR_clean,1,1.0
HUVHOX_clean,2,1.0
HUWDEJ_clean,0,-1.0
HUWHOY_clean,1,2.0
HUWLUI_clean,1,3.0
HUWPIA_clean,16,1.0
HUWSUN_clean,1,3.0
HUWZIK_clean,0,-1.0
HUXDOT_clean,0,-1.0
HUXHEP01_clean,0,-1.0
HUXHEP_clean,0,-1.0
HUXHUF_clean,1,2.0
HUXWAY_clean,1,1.0
HUYJOA_clean,4,1.0
HUYJUG_clean,1,3.0
HUYKAN_clean,1,3.0
HUYKUH_clean,1,3.0
HUYXOP_clean,0,-1.0
HUYXUV_clean,0,-1.0
HUZFEO_clean,2,1.0
HUZFIS_charged,0,-1.0
HUZFOY_charged,1,3.0
HUZKUJ_clean,0,-1.0
HUZLIY_clean,0,-1.0
HUZSOL01_clean,2,1.0
HUZSOL_clean,2,1.0
HUZSUR01_clean,1,3.0
HUZSUR_clean,1,3.0
IBABOF01_clean,2,1.0
IBABOF_clean,2,1.0
IBABUL_clean,2,1.0
IBACAS_clean,2,1.0
IBAPEJ_clean,0,-1.0
IBAPOS_clean,1,3.0
IBAQAF_clean,1,3.0
IBAQEJ_clean,1,3.0
IBARUA_clean,1,1.0
IBASAH_clean,1,1.0
IBASEL_clean,1,1.0
IBASOV_clean,1,1.0
IBASUB_clean,1,1.0
IBATAI_clean,1,1.0
IBATEM_clean,1,1.0
IBEYOE_clean,1,3.0
IBICAZ_clean,1,1.0
IBICED_clean,1,1.0
IBICIH_clean,1,1.0
IBICON_clean,1,1.0
IBICUT_clean,1,1.0
IBIDAA_clean,1,1.0
IBIRES_clean,2,1.0
IBITEU_clean,0,-1.0
IBITUK_clean,1,1.0
IBIYOI_ion_b,2,1.0
IBIYUO_clean,4,1.0
IBOTAU_clean,0,-1.0
IBOTEY_clean,4,1.0
IBOTIC_clean,1,3.0
IBOTOI_clean,1,3.0
IBOWIH_charged,0,-1.0
IBOZIK_clean,1,2.0
IBUBAL_clean,4,1.0
IBUBIT_clean,2,2.0
IBUDOZ_clean,2,1.0
IBURAZ_clean,2,1.0
IBUYAH_clean,2,1.0
ic025743v_s1_clean,1,3.0
ic034943jsi20030807_040506_clean,1,3.0
ic048812_clean,0,-1.0
ic049498msi20040906_121120_clean,0,-1.0
ic050064gsi20050115_040515_clean,1,3.0
ic051143vsi20050711_050730_clean,0,-1.0
ic051810ksi20060220_094504_clean,1,3.0
ic0520162si20051122_054836_clean,4,1.0
ic0520162si20051122_054857_clean,0,-1.0
ic060030osi20060309_091447_clean,2,3.0
ic060608urom20060410_101638_clean,2,1.0
ic060771psi20060614_113937_clean,2,1.0
ic062019u-file003_clean,2,1.0
ic070274o-file006_clean,1,3.0
ic100188w_si_002_clean,1,1.0
ic1010083_si_002_clean,3,1.6666666666666667
ic101789u_si_002_clean,1,3.0
ic102347b_si_001_clean,1,3.0
ic200054b_si_002_clean,1,3.0
ic200463k_si_002_clean,0,-1.0
ic2017598_si_001_clean_h,1,3.0
ic202626c_si_002_clean,2,1.0
ic202769e_si_002_clean,2,1.0
ic300665a_si_002_clean,1,3.0
ic3019502_si_002_clean,1,1.0
ic302758g_si_002_clean,0,-1.0
ic400607w_si_001_clean,1,3.0
ic400777c_si_002_clean,2,1.0
ic400853r_si_002_clean,0,-1.0
ic401157n_si_002_clean,1,3.0
ic401157n_si_003_clean,1,3.0
ic401474f_si_002_clean,0,-1.0
ic402058f_si_002_clean,1,1.0
ic402058f_si_003_clean,2,1.0
ic402058f_si_004_clean,2,1.0
ic402058f_si_005_clean,2,1.0
ic402280p_si_002_clean,0,-1.0
ic402614w_si_002_clean,1,1.0
ic402692p_si_002_clean,1,3.0
ic402692p_si_003_clean,1,3.0
ic402692p_si_004_clean,1,3.0
ic402692p_si_005_clean,1,3.0
ic403134c_si_002_clean,2,1.0
ic403175w_si_002_clean,1,1.0
ic500323r_si_001_clean,1,1.0
ic500323r_si_002_clean,1,1.0
ic5008457_si_002_clean,1,3.0
ic500905z_si_002_clean,0,-1.0
ic5011133_si_002_clean,1,3.0
ic5011133_si_003_clean,2,1.0
ic5011133_si_004_clean,1,3.0
ic501477u_si_002_clean,1,3.0
ic501801f_si_002_clean,1,3.0
ic501849g_si_002_clean,1,2.0
ic501898x_si_004_clean,0,-1.0
ic501898x_si_005_clean,0,-1.0
ic502042h_si_002_clean,1,1.0
ic5021302_si_002_clean,1,3.0
ic502254c_si_002_clean,1,3.0
ic502369y_si_002_clean,0,-1.0
ic502478u_si_003_clean,3,1.0
ic502488c_si_002_clean,1,2.0
ic502643m_si_003_clean,1,3.0
ic502643m_si_006_clean,1,3.0
ic502643m_si_007_clean,1,3.0
ic502643m_si_008_clean,1,3.0
ic502643m_si_009_clean,1,3.0
ic502643m_si_010_clean,1,3.0
ic502643m_si_011_clean,1,3.0
ic502643m_si_012_clean,1,3.0
ic502725y_si_003_clean,0,-1.0
ic502725y_si_004_clean,1,3.0
ic502730y_si_002_clean,2,1.0
ic5028256_si_002_clean,0,-1.0
ic502921j_si_002_clean,1,3.0
ic502921j_si_003_clean,1,2.0
ic5030058_si_002_clean,1,3.0
ic5b00096_auto,1,3.0
ic5b00096_si_002_clean,1,3.0
ic5b00130_si_002_clean,2,1.0
ic5b00194_si_002_clean,1,3.0
ic5b00217_si_002_clean,0,-1.0
ic5b00535_si_002_clean,1,3.0
ic5b00561_si_002_clean,1,1.0
ic5b01023_si_002_clean,2,3.0
ic700893w-file001_clean,1,1.0
ic7014034-file001_clean,1,3.0
ic7025158-file001_clean,1,3.0
ic800131r-file003_clean,1,3.0
ic8004536-file004_clean,1,3.0
ic8008859_si_001_clean,1,3.0
ic801404p_si_001_clean,0,-1.0
ic801677y_si_001_clean,1,3.0
ic9002115_si_001_clean,4,1.0
ICAGAU_clean,0,-1.0
ICAGOK_clean,1,3.0
ICALOP_clean,1,3.0
ICALUV_clean,1,2.0
ICAMEG_clean,1,1.0
ICANAD_clean,0,-1.0
ICANEH_clean,0,-1.0
ICAVEP_clean,0,-1.0
ICAWUF_clean,6,1.0
ICEGED_clean,1,3.0
ICISAP_clean,1,3.0
ICITEU_charged,1,3.0
ICITIY_clean,1,3.0
ICITUK_charged,0,-1.0
ICIVAS_clean,1,1.0
ICIVEW_clean,1,1.0
ICIZAV_clean,0,-1.0
ICIZOL_clean,2,1.0
ICORAV_clean,1,1.0
ICORAV_ion_b,1,1.0
ICOWON_clean,1,1.0
ICOYIK_clean,1,1.0
IDAGEA_charged,1,1.0
IDAGOL_clean,2,1.0
IDAGUR_clean,2,1.0
IDAHAY_clean,0,-1.0
IDAZEU_clean,0,-1.0
IDEYOF_clean,1,3.0
IDIWIB_clean,2,1.0
IDIWOH01_clean,2,1.0
IDIWOH_clean,2,1.0
IDIWUN_clean,2,1.0
IDIXAU_clean,2,1.0
IDORAW_clean,1,3.0
IDORIE_clean,0,-1.0
IDUDES_clean,0,-1.0
IDUDIW_clean,2,1.0
IDUTUW_clean,2,1.0
IDUYOX_clean,1,3.0
IFAGON_clean,2,1.0
IFAHEC_clean,2,1.0
IFAQUC_clean,0,-1.0
IFAREN_charged,2,1.0
IFASOZ_clean,1,3.0
IFEHUY_clean,1,1.0
IFENOY01_clean,1,1.0
IFENOY01_SL,1,1.0
IFENOY02_clean,1,1.0
IFENOY02_SL,2,1.0
IFENOY03_clean,1,1.0
IFENOY03_SL,2,1.0
IFENOY_clean,1,1.0
IFEPIT_clean,0,-1.0
IFEPUG01_clean,2,1.0
IFEPUG02_clean,2,1.0
IFEPUG03_clean,2,1.0
IFEPUG04_clean,2,1.0
IFEPUG05_clean,2,1.0
IFEPUG06_clean,2,1.0
IFEPUG07_clean,2,1.0
IFEPUG08_clean,2,1.0
IFEPUG09_clean,2,1.0
IFEPUG10_clean,2,1.0
IFEPUG_clean,1,1.0
IFEPUG_SL,2,1.0
IFEQAN_clean,1,1.0
IFEQAN_SL,2,1.0
IFEQER_clean,2,1.0
IFEQIV_clean,1,1.0
IFEQIV_SL,1,1.0
IFEYIB_clean,1,3.0
IFOSIG_clean,3,1.0
IFUDAO_charged,0,-1.0
IFUDES_charged,0,-1.0
IFUNUU_clean,1,1.0
IFUPAC_clean,1,1.0
IFUXOW_clean,0,-1.0
IGAGAA_clean,8,1.0
IGAHAB_clean,2,2.0
IGAHED01_clean,1,1.0
IGAHED02_clean,1,1.0
IGAHED_clean,1,1.0
IGETUL_clean,3,1.0
IGEXOH_clean,1,3.0
IGINIX01_clean,1,2.0
IGINIX_clean,1,2.0
IGITOJ_clean,1,3.0
IGIZAA_clean,1,2.0
IGIZEF_clean,2,1.0
IGIZOP_clean,0,-1.0
IGIZUV_clean,0,-1.0
IGOCOX_clean,0,-1.0
IGOJEV_clean,4,1.0
IGORUS_clean,1,3.0
IGOYIN_clean,1,1.0
IGUCET_clean,0,-1.0
IGUCEU_clean,4,1.0
IGUCIY_clean,2,1.0
IGUTEK_clean,0,-1.0
IGUTUB_clean,2,1.0
IGUVIR01_clean,2,1.0
IGUVIR_clean,2,1.0
IHAJEH_clean,2,1.0
IHAJIL_clean,2,1.0
IHAZOH_clean,0,-1.0
IHECAB_clean,0,-1.0
IHERIY_clean,1,1.0
IHILUI_clean,1,1.0
IHIMAP01_clean,1,1.0
IHIMAP_clean,1,1.0
IHIWIF_clean,0,-1.0
IHOTEG_clean,0,-1.0
IHUROS_clean,0,-1.0
IHUTIQ_clean,2,1.0
IJANAJ_clean,0,-1.0
IJANEN_clean,0,-1.0
IJAPIU_clean,1,3.0
IJAPOA_clean,1,3.0
IJASAO01_clean,1,2.0
IJASAO_clean,1,1.0
IJASES01_clean,0,-1.0
IJASES_clean,0,-1.0
IJASIW_clean,1,1.0
IJASOC_clean,1,2.0
IJATIW_clean,0,-1.0
IJENER_clean,0,-1.0
IJENIV_clean,1,1.0
IJENOB_clean,1,1.0
IJEVEA_clean,2,1.0
IJEVIE_clean,1,2.0
IJEXIF01_clean,1,3.0
IJEXIF_clean,1,3.0
IJEXUR_clean,0,-1.0
IJEYON_clean,0,-1.0
IJIGOX_clean,1,2.0
IJIROI_clean,2,1.0
IJIROI_ion_b,2,1.0
IJISEZ_clean,2,1.0
IJISOK_charged,0,-1.0
IJODES_clean,0,-1.0
IJOMOJ02_clean,2,1.0
IJOMOJ04_clean,2,1.0
IJOMOJ06_clean,2,1.0
IJOMOJ07_clean,2,1.0
IJUJEE_clean,0,-1.0
IJUTEM_clean,1,3.0
IKAYAU_clean,2,1.0
IKEBUV01_clean,1,3.0
IKEBUV_clean,1,3.0
IKETAU_clean,1,1.0
IKETEY_clean,1,1.0
IKETIB_clean,1,3.0
IKETIC_clean,1,1.0
IKETOH_clean5b,1,3.0
IKETOH_clean,1,3.0
IKETOH_manual,1,3.0
IKETOI_clean,1,1.0
IKETUN_clean,1,3.0
IKETUO_clean,1,1.0
IKEVAW_clean,1,1.0
IKEZED_clean,0,-1.0
IKOKEA_clean,1,1.0
IKOPEF_clean,1,2.0
IKOPIJ_clean,1,3.0
IKOQII_clean,0,-1.0
IKOSOQ_clean,4,1.0
IKOSUW_charged,2,1.0
IKOTEH_clean,1,3.0
IKOTUZ_clean,1,3.0
IKOVAH_clean,1,3.0
IKOVEL_clean,1,3.0
IKUBUL01_clean,2,1.0
IKUBUL_clean,2,1.0
IKUMAE_clean,0,-1.0
IKUTIT_clean,1,2.0
IKUTOZ_clean,1,1.0
IKUTUF_clean,1,3.0
ILAGUY_charged,2,1.0
ILASIZ_clean,0,-1.0
ILASUL_clean,0,-1.0
ILAXEA_clean,0,-1.0
ILECIN_clean,0,-1.0
ILEHUD_clean,2,1.0
ILENOC_clean,4,1.0
ILEPEW_clean,0,-1.0
ILIFOY_clean,1,1.0
ILIFUE_clean,1,1.0
ILIGAL_clean,1,1.0
ILIGEP_clean,1,1.0
ILIMOH_clean,3,1.0
ILIMUN_clean,1,1.0
ILINIC_clean,1,3.0
ILIQEB_clean,0,-1.0
ILIQIF_clean,0,-1.0
ILITON_clean,1,3.0
ILOJEZ_clean,0,-1.0
ILOJOJ_clean,1,1.0
ILOSOS_clean,0,-1.0
ILOTOT_clean,0,-1.0
ILOWAI_clean,1,3.0
ILUFEB_charged,0,-1.0
ILUFIF_clean,0,-1.0
ILUFOL_clean,0,-1.0
ILUFUR_clean,0,-1.0
ILUGAY_clean,0,-1.0
ILUGOM_clean,0,-1.0
ILUHIH_clean,0,-1.0
ILUHON_clean,0,-1.0
ILUHUT_clean,0,-1.0
ILUJAB_clean,0,-1.0
ILUJEF_clean,0,-1.0
ILUJIJ_clean,0,-1.0
IMACND_clean,2,1.0
IMACZN01_clean,1,1.0
IMAGAG_clean,1,3.0
IMAXOL_clean,1,3.0
IMAXUR_clean,1,3.0
IMEDOV_clean,2,1.0
IMIDZB10_clean,0,-1.0
IMIQIF_clean,0,-1.0
IMISED_clean,2,3.0
IMISIH_clean,2,3.0
IMIXIM_clean,0,-1.0
IMULEH_clean,1,3.0
IMUTUG_ion_b,1,3.0
IMUVAO_charged,1,3.0
IMUVES_clean,1,3.0
INAMUG_clean,1,1.0
INARUM_clean,2,1.0
INASAT_clean,1,2.0
INEBOT01_clean,0,-1.0
INEBOT_charged,0,-1.0
INECIP_clean,1,2.0
INECOV_clean,2,1.0
INEPEY_clean,2,2.0
INESIE_clean,0,-1.0
INEXEG_clean,2,2.0
INEXIK_clean,0,-1.0
INEXOQ_clean,0,-1.0
INIDAL_clean,4,1.0
INIGET_clean,2,1.0
INIQUR_clean,1,1.0
INIRAA_clean,2,1.0
INIRAY01_clean,1,1.0
INIRAY_clean,1,1.0
INIRII_clean,2,1.0
INIROO_clean,1,2.0
INIXOT_clean,1,1.0
INOFIB_clean,0,-1.0
INOMIJ_clean,2,1.0
INOMOP01_clean,2,1.0
INOMOP_clean,2,1.0
INOVEN_clean,1,3.0
INURIS_clean,0,-1.0
IPEBAI_clean,0,-1.0
IPEBEM_clean,8,1.0
IPICOA_clean,2,1.0
IPICUG_charged,2,1.0
IPIDAN,0,-1.0
IPIDUH_clean,2,2.0
IPIFAP_clean,1,1.0
IPIHIA_clean,2,1.0
IPIJEY_clean,4,1.0
IPIJUM_clean,1,2.0
IPIMEA_clean,0,-1.0
IPIVOT_clean,3,1.0
IPOWOA_clean,0,-1.0
IQABEJ_clean,1,1.0
IQECIS_clean,1,3.0
IQEKOG_clean,2,2.0
IQEKUM_clean,2,1.0
IQEWOQ_clean,2,1.0
IQIDES_clean,0,-1.0
IQIJIC_clean,0,-1.0
IQILIF_clean,2,2.0
IQINAZ_clean,1,1.0
IQIPAZ_clean,1,1.0
IQOHON_clean,0,-1.0
IQOHUT_clean,1,2.0
IQOJAB_clean,1,3.0
IQOJEF_clean,4,1.0
IQOKEG_clean,1,2.0
IQOKIK_clean,1,3.0
IQOZUJ_clean,0,-1.0
IQUCOO_clean,2,1.0
IQUNAJ01_clean,2,1.0
IQUNAJ_clean,0,-1.0
IRAGEN_charged,2,1.0
IRAHUF_clean,4,1.0
IRAJAN_clean,0,-1.0
IRAJER_clean,4,1.0
IRAJIV_clean,0,-1.0
IRAYOQ_clean,4,1.0
IRAYUW_charged,2,1.0
IREGOD_clean,1,3.0
IREKUN_clean,0,-1.0
IRELAU_clean,1,2.0
IRIPOO_clean,0,-1.0
IRISAD01_charged,2,1.0
IRISAD01_clean,2,1.0
IRISAD_clean,4,1.0
IRMOF-1,1,3.0
IRMOF-6,1,3.0
IRMOF-7,1,3.0
IROHAZ_clean,2,1.0
IROHED_clean,2,1.0
IROROY_clean,4,1.0
IRORUE_clean,0,-1.0
IROVAO_clean,1,2.0
IROVES_clean,1,1.0
IRUVUO_clean,8,1.0
ISACIP_clean,1,1.0
ISAYOQ_charged,0,-1.0
ISENIF_clean,1,3.0
ISENUQ_clean,4,1.0
ISEQIH_clean,1,1.0
ISIKIF_clean,0,-1.0
ISIKOL_clean,0,-1.0
ISIMAZ_clean,0,-1.0
ISIMUT_clean,0,-1.0
ISISUZ_clean,0,-1.0
ISIYOZ01_clean,0,-1.0
ISIYOZ_clean,0,-1.0
ISIYUF01_clean,0,-1.0
ISIYUF02_clean,0,-1.0
ISIYUF03_clean,0,-1.0
ISIYUF05_clean,0,-1.0
ISIYUF_clean,0,-1.0
ISOHEE_clean,1,2.0
ISOJOQ,1,3.0
ISUCUV_clean,1,3.0
ISUFOS_clean,0,-1.0
ISUGIN_clean,0,-1.0
ISUGOT_clean,0,-1.0
ISUXAW_clean,0,-1.0
ITAHEQ_clean,1,1.0
ITANUM_clean,0,-1.0
ITAPAU_clean,1,3.0
ITAPIC_clean,1,3.0
ITETEH_clean,0,-1.0
ITIBET_clean,0,-1.0
ITIBOD_clean,1,1.0
ITIPAE_clean,2,1.0
ITIPOS_clean,1,1.0
ITIWAK_clean,1,3.0
ITIWEO_clean,1,3.0
ITIWIS_charged,2,1.0
ITIWIS_clean,2,1.0
ITIWOY_charged,2,1.0
ITIWOY_clean,2,1.0
ITIWUE_charged,2,1.0
ITIWUE_clean,2,1.0
ITIXAM_clean,0,-1.0
ITONAI_clean,0,-1.0
ITOSEQ_clean,2,1.0
IVARUT_clean,0,-1.0
IVEGEV_clean,1,3.0
IVEHEW_clean5b,1,2.0
IVEHEW_clean,1,2.0
IVEHEW_manual,1,2.0
IVEQAC_clean,2,1.0
IVEQEG_clean,0,-1.0
IVETOT_clean,1,3.0
IVIKAA_clean,0,-1.0
IVILEG_clean,2,1.0
IVIPEK_clean,2,1.0
IVIXIW_clean,0,-1.0
IVOCON_clean,1,3.0
IVOGUX_clean,2,1.0
IVOLEM_clean,0,-1.0
IVOLIQ_clean,2,1.0
IVUVIG_clean,1,2.0
IWAHIZ_clean,2,1.0
IWAHUK_clean,2,1.0
IWAYAG_clean,1,3.0
IWAYEK_clean,1,3.0
IWAZIP_clean,1,3.0
IWELIG01_clean,2,1.0
IWELIG_clean,2,1.0
IWELOM_clean,2,1.0
IWEPUW_clean,0,-1.0
IWEVUD_clean,2,2.0
IWEWAK_clean,2,2.0
IWEWEO_clean,2,2.0
IWEWIS_clean,2,2.0
IWEWOY_clean,1,3.0
IWIPIO_clean,2,2.0
