Structures,ASA_m2/cm3,NASA_m2/cm3,SA_m2/cm3
XAXBEF_clean,0.0,404.881,404.881
XAXQEU_SL,0.0,72.1445,72.1445
XAXQEU_clean,0.0,367.284,367.284
XAYMUF_charged,1300.81,0.0,1300.81
XAYNAM_charged,0.0,1275.05,1275.05
XAZFEJ_clean,1490.78,0.0,1490.78
XAZGAG_charged,409.016,0.0,409.016
XAZGEK_clean,1812.06,0.116472,1812.1764719999999
XEBHOC_clean,2213.79,0.0,2213.79
XECBUD_clean,2179.12,0.0,2179.12
XECJUK_clean,926.539,0.0,926.539
XECJUK_clean5b,926.539,0.0,926.539
XEDGIY_clean,1809.93,0.0,1809.93
XEDLUN01_clean,1539.69,0.0,1539.69
XEDLUN_clean,1558.08,0.0,1558.08
XEDPED_clean,1431.63,0.0,1431.63
XEDPIH_clean,808.045,0.0,808.045
XEDPON_clean,2022.73,0.0,2022.73
XEFGAQ_clean,456.782,0.0,456.782
XEFKOI_clean,573.15,0.0,573.15
XEGJIE02_clean,1976.18,0.0,1976.18
XEGJIE_clean,1957.4,0.0,1957.4
XEGJOK_clean,2171.03,0.0,2171.03
XEGJUQ_clean,2147.42,0.0,2147.42
XEGKAX_clean,2408.42,0.0,2408.42
XEGKEB_clean,2175.38,0.0,2175.38
XEGKIF_clean,1183.28,0.0,1183.28
XEGKOL_clean,1671.01,0.0,1671.01
XEGKUR_clean,2336.92,0.0,2336.92
XEHDEV_clean,1726.02,0.0,1726.02
XEHFUL01_clean,0.0,343.675,343.675
XEHFUL02_clean,0.0,343.675,343.675
XEHFUL_clean,0.0,331.847,331.847
XEHRUY_clean,758.613,0.0,758.613
XEHSAF_clean,794.275,0.0,794.275
XEHSEJ_clean,901.392,0.0,901.392
XEHSIN_clean,726.574,0.0,726.574
XEHSOT_clean,695.525,0.0,695.525
XEHSUZ_clean,798.958,0.0,798.958
XEHTUB_clean,0.0,52.9968,52.9968
XEJBUL_clean,0.0,250.897,250.897
XEJJIG_clean,0.0,71.8924,71.8924
XEJJOM_clean,0.0,64.4042,64.4042
XEJTIR_clean,0.0,382.212,382.212
XEJVOZ_clean,385.143,0.0,385.143
XEJWUG_clean,207.285,184.79,392.075
XEJXAN_clean,419.292,0.0,419.292
XEJXER_clean,225.262,0.0,225.262
XEKCAT01_clean,2297.48,0.0,2297.48
XEKCAT_clean,2303.27,0.0,2303.27
XEKCEX_clean,0.0,533.66,533.66
XEKCIB_clean,0.0,521.951,521.951
XEKCOH_clean,0.0,576.11,576.11
XEKDOI_clean,0.0,427.313,427.313
XEKDUO_clean,0.0,0.0,0.0
XEKJIH_clean,374.586,894.096,1268.682
XEKJON_clean,365.969,788.466,1154.435
XEKJUT_clean,419.287,902.638,1321.925
XEKMIL_clean,1087.58,0.0,1087.58
XEMHOM_clean,397.543,0.0,397.543
XENCAU_clean,2339.98,0.0,2339.98
XENKIM_clean,2233.21,0.0,2233.21
XENMIO_SL,661.433,0.0,661.433
XENMIO_clean,684.056,0.0,684.056
XENMOU_SL,694.223,0.0,694.223
XENMOU_clean,731.492,0.0,731.492
XENZEX_clean,185.333,0.0,185.333
XEPBAX_clean,1851.56,0.0,1851.56
XEQGAC_clean,1457.39,0.0,1457.39
XEQGEH_clean,545.266,0.0,545.266
XEQLEM01_clean,0.0,444.503,444.503
XEQLEM_clean,0.0,452.332,452.332
XEQRAO_clean,832.088,0.0,832.088
XESGOS_clean,0.0,837.388,837.388
XESKAJ_clean,1305.72,0.0,1305.72
XESKEN_SL,1252.36,0.0,1252.36
XESKEN_clean_h,1193.52,0.0,1193.52
XESKIR_clean_h,1316.21,0.0,1316.21
XESKOX_clean,1125.81,0.0,1125.81
XESKUD_clean,1481.46,0.0,1481.46
XESLAK_clean,1388.04,0.0,1388.04
XEVGUC_clean,0.0,316.682,316.682
XEVHAJ_clean,584.649,15.8501,600.4991
XEVHEN_clean,585.833,11.5883,597.4213
XEVVUQ_clean,0.0,616.171,616.171
XEWDUA_clean,1124.25,0.0,1124.25
XEWFAI_clean,1498.28,0.0,1498.28
XEWRUO_clean,0.0,20.9249,20.9249
XEXLAP_clean,1396.64,0.0,1396.64
XEXLET_clean,1363.0,0.0,1363.0
XEXLIX_clean,1211.43,0.0,1211.43
XEXLOD_clean,1322.8,0.0,1322.8
XEXLUJ_clean,1367.34,0.0,1367.34
XEXMAQ_clean,1410.64,0.0,1410.64
XEXMEU_clean,1410.93,0.0,1410.93
XEXNEV_clean,0.0,168.576,168.576
XEYMAR_clean,2240.83,0.0,2240.83
XEZPUP_clean,0.0,203.023,203.023
XEZRIF_clean,0.0,534.266,534.266
XIBZUF_clean,2362.96,0.0,2362.96
XICDUI_charged,1137.18,0.0,1137.18
XICNOO01_clean,1927.1,0.0,1927.1
XICNOO02_clean,1931.3,0.0,1931.3
XICNOO_clean,1935.03,0.0,1935.03
XICVUB_clean,0.0,1208.91,1208.91
XICYAL_clean,1359.36,0.0,1359.36
XICYEP_SL,1929.04,0.0,1929.04
XICYEP_clean,1927.7,0.0,1927.7
XICYIT_SL,1969.68,0.0,1969.68
XICYIT_clean,1967.37,0.0,1967.37
XICZAM_clean,1956.86,0.0,1956.86
XIDBUJ_clean,1367.02,0.0,1367.02
XIDMED_clean,1725.5,0.0,1725.5
XIFHIF_clean,1614.52,0.0,1614.52
XIFLOP_clean,0.0,79.2966,79.2966
XIFLUV_clean,0.0,115.867,115.867
XIGFOJ_clean5b,1396.82,0.0,1396.82
XIGFOJ_manual,1396.82,0.0,1396.82
XIGHAX_clean,1747.68,0.0,1747.68
XIGHEB_clean,1747.29,0.0,1747.29
XIGHIF_clean,1718.82,0.0,1718.82
XIGLOQ_clean,0.0,136.13,136.13
XIGWUF_clean,2926.12,0.0,2926.12
XIHRIQ_clean,796.074,0.0,796.074
XIHSAJ01_clean,1792.15,0.0,1792.15
XIHSAJ_clean,1848.03,0.0,1848.03
XIHSEN01_clean,1567.99,0.0,1567.99
XIHSEN_clean,1603.26,0.0,1603.26
XIHXAP_clean,0.0,737.332,737.332
XIHXET_clean,0.0,850.096,850.096
XIJPAI_clean,0.0,151.667,151.667
XILDUT_clean,1526.18,0.0,1526.18
XILLIP_clean,2308.25,0.0,2308.25
XILSUI_clean,2125.05,0.0,2125.05
XILTAP_clean,2026.9,0.0,2026.9
XILVEV_clean,0.0,1406.29,1406.29
XILVIZ_clean,2077.6,0.0,2077.6
XIMPOA01_clean,0.0,54.3143,54.3143
XIMPOA_clean,0.0,33.039,33.039
XINFUW_clean,2815.69,0.0,2815.69
XINHOT_clean,730.411,0.0,730.411
XINJAH_clean,0.0,683.667,683.667
XINRAP_clean,2046.91,0.0,2046.91
XINWUO_clean,2096.29,0.0,2096.29
XINXAV_clean,0.0,1027.95,1027.95
XINYAW_clean,0.0,704.706,704.706
XINZEB_clean,1582.5,0.0,1582.5
XIPBII_clean,0.0,632.843,632.843
XIPBOO_clean,0.0,618.24,618.24
XIPGUA_clean,1743.36,0.0,1743.36
XIPHIN_clean,0.0,539.974,539.974
XIPTAS_clean,0.0,1.0186,1.0186
XIPTEW_clean,0.0,0.0,0.0
XIPTIA_clean,0.0,0.0,0.0
XIQHIO_clean,0.0,104.659,104.659
XIQZIH_clean,0.0,226.65,226.65
XIRHUC_clean,0.0,301.237,301.237
XISDIO_clean,1997.63,0.0,1997.63
XISDOU_clean,2000.59,0.0,2000.59
XISDUA_clean,1978.72,0.0,1978.72
XISKUF_clean,683.054,0.0,683.054
XISLAM_clean,742.731,0.0,742.731
XISLUI_clean,1510.43,0.0,1510.43
XISPEW01_clean,2021.77,0.0,2021.77
XISPEW02_clean,2045.17,0.0,2045.17
XISPEW_clean,2035.84,0.0,2035.84
XISPUM01_clean,2030.15,0.0,2030.15
XISPUM_clean,2023.01,0.0,2023.01
XISVUR_clean,1781.68,0.0,1781.68
XISXEE_clean,2282.46,0.0,2282.46
XITYOP_clean,1998.34,0.0,1998.34
XIVMEW01_clean,1064.29,4.08924,1068.37924
XIVMEW_clean,810.089,0.0,810.089
XIVVEF_clean,2113.34,0.0,2113.34
XIWKUJ_clean,0.0,1401.49,1401.49
XIWLAQ_clean,1091.63,0.0,1091.63
XIWYEH_clean,399.232,0.0,399.232
XIYYEL_clean,2322.4,0.0,2322.4
XIZCUG_clean,0.0,1418.81,1418.81
XIZJEW_clean,821.527,0.0,821.527
XIZJIA_clean,0.0,139.013,139.013
XOBDUO_clean,721.533,0.0,721.533
XOBXIW_clean,659.638,0.0,659.638
XOCGUR_clean,0.0,78.839,78.839
XOCQUD_clean,522.362,0.0,522.362
XOCWET_clean,1564.0,0.0,1564.0
XOCWIX_clean,1445.68,0.0,1445.68
XOCWOD_clean,1380.18,0.0,1380.18
XOCWUJ_clean,1385.37,0.0,1385.37
XODNUB_clean,458.472,0.0,458.472
XODPUD_clean,2085.5,0.0,2085.5
XODXIZ_clean,0.0,327.085,327.085
XOFFUT_clean,0.0,1177.02,1177.02
XOFPEP01_clean,1104.73,0.0,1104.73
XOFPEP_clean,1152.43,0.0,1152.43
XOFTIW_clean,0.0,89.2403,89.2403
XOFTOC_clean,0.0,97.2742,97.2742
XOGXAU_clean,1223.62,0.0,1223.62
XOGXEY_clean,0.0,670.126,670.126
XOHFIK_clean,872.768,0.0,872.768
XOHJUA_clean,0.0,63.2233,63.2233
XOHLEM01_clean,1933.43,0.0,1933.43
XOHLEM_clean,1933.43,0.0,1933.43
XOHTUJ_clean,2207.84,0.0,2207.84
XOJCUV_clean,0.0,354.327,354.327
XOJPES_clean,0.0,741.381,741.381
XOJPIW_charged,1168.84,0.0,1168.84
XOJWEZ_clean,746.725,0.0,746.725
XOJWID_charged,0.0,729.939,729.939
XOJWOJ_clean,1555.84,0.0,1555.84
XOJXAW_charged,0.0,59.6073,59.6073
XOKHAH_clean,0.0,60.0488,60.0488
XOKHIP_clean,458.378,0.0,458.378
XOLYUS_clean,0.0,0.0,0.0
XOMCIL_clean,0.0,334.516,334.516
XOMCIN_clean,2061.49,0.0,2061.49
XOMCOT_clean,963.456,0.0,963.456
XOMCUZ_clean,377.987,0.0,377.987
XOMDOU_clean,816.054,242.28,1058.334
XOMGIQ_clean,1389.56,0.0,1389.56
XOMHEO_clean,2162.94,0.0,2162.94
XOMJOY_clean,611.926,424.366,1036.292
XOMJUE_clean,601.196,421.679,1022.875
XOMNEU_clean,523.02,0.0,523.02
XOMZAC_clean,0.0,1.54809,1.54809
XONGUD_clean,1372.39,0.0,1372.39
XOPJAO_clean,749.289,0.0,749.289
XOPKIX_clean,0.0,73.0817,73.0817
XOPKOD_clean,0.0,101.985,101.985
XOPLOE_clean,2045.92,0.0,2045.92
XOPLUL_clean,961.33,0.0,961.33
XOPMIA_clean,1562.04,0.0,1562.04
XOPVII_clean,1574.48,0.0,1574.48
XOPVOO_clean,951.741,0.0,951.741
XOQXEH_clean,0.0,477.496,477.496
XOQXIL_clean,1585.95,0.0,1585.95
XOQXOR_SL,0.0,473.63,473.63
XOQXOR_clean,0.0,483.619,483.619
XORHET_clean,1012.64,59.8209,1072.4609
XOSPEB_clean,0.0,777.758,777.758
XOSPOK_clean,1923.35,0.0,1923.35
XOSPUQ02_clean,0.0,468.485,468.485
XOSPUQ_clean,0.0,505.068,505.068
XOSQOL_clean,0.0,438.447,438.447
XOSQUR_ion_b,0.0,231.303,231.303
XOTGUI_clean,2075.6,0.0,2075.6
XOTHAP_clean,2079.26,0.0,2079.26
XOTKIA_charged,323.167,14.7614,337.92839999999995
XOTSEG_clean,1699.29,0.0,1699.29
XOTSIK_clean,1774.25,0.0,1774.25
XOTXAG_clean,1464.98,0.0,1464.98
XOTXUB_clean,0.0,197.937,197.937
XOTZIR_clean,811.925,0.0,811.925
XOVPIH_clean,644.254,0.0,644.254
XOVPON_clean,1346.96,0.0,1346.96
XOVPUU_clean,2056.89,0.0,2056.89
XOVQIJ_clean,1667.81,0.0,1667.81
XOVVEK_clean,0.0,533.106,533.106
XOVVIO_clean,0.0,228.134,228.134
XOVVOU_clean,2301.61,0.0,2301.61
XOVXAI_clean,0.0,465.051,465.051
XOVXEM_clean,0.0,502.877,502.877
XOVYIR_clean,0.0,488.077,488.077
XOVYUD_clean,0.0,94.6787,94.6787
XUBGUY_clean,2160.14,0.0,2160.14
XUBJAF01_clean,0.0,22.0788,22.0788
XUBJAF02_clean,0.0,22.0032,22.0032
XUBJAF03_clean,0.0,21.2227,21.2227
XUBJAF_clean,0.0,6.74085,6.74085
XUCLIS_clean,0.0,864.002,864.002
XUCNOZ_clean,0.0,951.292,951.292
XUCSAR01_clean,0.0,273.903,273.903
XUCSAR_clean,0.0,296.343,296.343
XUCSOF_clean,744.005,406.548,1150.5529999999999
XUDNAN_clean,1928.45,0.0,1928.45
XUDNUH_clean,2342.73,0.0,2342.73
XUDPET_clean,2484.49,0.0,2484.49
XUDPOD_clean,2419.85,0.0,2419.85
XUDPUJ_clean,2642.72,0.0,2642.72
XUDQAQ_clean,2649.08,0.0,2649.08
XUDQEU_clean,2709.91,0.0,2709.91
XUDVAV_clean,1285.5,0.0,1285.5
XUDYEC_clean,1981.67,0.0,1981.67
XUDYOM_clean,1323.06,0.0,1323.06
XUFPIZ_clean,150.658,0.0,150.658
XUFWAX_clean,2367.74,0.0,2367.74
XUFWEB_clean,2362.25,0.0,2362.25
XUFWIF_clean,2311.59,0.0,2311.59
XUFWOL_clean,1941.46,0.0,1941.46
XUFWOM_clean,1978.64,0.0,1978.64
XUGDOU_clean,0.0,654.437,654.437
XUGHAK_clean,0.0,904.885,904.885
XUGROI_clean,2420.24,0.0,2420.24
XUGSEY_clean,2619.81,0.0,2619.81
XUGSID_clean,0.0,630.043,630.043
XUGWAZ_clean,0.0,344.243,344.243
XUGWUS_clean,772.876,27.5896,800.4656
XUHCAG_clean,0.0,104.119,104.119
XUHVON_clean,0.0,1410.36,1410.36
XUJCUB_clean,0.0,0.0,0.0
XUJPEY_clean,1404.38,0.0,1404.38
XUJPIC_clean,1412.35,0.0,1412.35
XUJPOI_clean,1466.91,0.0,1466.91
XUJQAV_clean,1488.57,0.0,1488.57
XUJSAY_clean,289.838,6.44275,296.28075
XUKHUI_clean,1223.29,0.0,1223.29
XUKLAS_clean,878.897,0.0,878.897
XUKNIC_clean,2467.02,0.0,2467.02
XUKYEI_neutral,1845.55,0.0,1845.55
XULCIR_clean,1295.69,0.0,1295.69
XULDOZ_clean,0.0,723.937,723.937
XULFOA_clean,0.0,244.349,244.349
XULGUI_clean,0.0,687.124,687.124
XULRIH_clean,0.0,2.16121,2.16121
XULVAD_clean,0.0,540.553,540.553
XUMCAK_clean,0.0,770.278,770.278
XUMFIV_clean,1220.69,0.0,1220.69
XUMMOJ_clean,1195.73,0.0,1195.73
XUMMUP_clean,1132.79,0.0,1132.79
XUMNAW_clean,1335.64,110.723,1446.363
XUMNEA_clean,539.959,0.0,539.959
XUMNIE_clean,1797.51,0.0,1797.51
XUMSOP_clean,0.0,611.678,611.678
XUMTUV_clean,2013.04,0.0,2013.04
XUMVAD_clean,2000.35,0.0,2000.35
XUMVEH_clean,2041.09,0.0,2041.09
XUMVOS_clean,0.0,0.0,0.0
XUNGOD_clean,1109.26,0.0,1109.26
XUNGUJ_clean,1035.37,0.0,1035.37
XUNHAQ_clean,1070.98,0.0,1070.98
XUNJEW,1279.95,0.0,1279.95
XUNJIA_clean,0.0,0.0,0.0
XUNJOG_clean,0.0,0.0,0.0
XUNRUV_clean,0.0,645.874,645.874
XUNSAC_clean,962.351,0.0,962.351
XUNSEG_clean,1037.6,0.0,1037.6
XUNSIK_clean,1060.83,0.0,1060.83
XUNSOQ_clean,1050.66,0.0,1050.66
XUNSUW_clean,0.0,143.933,143.933
XUNTAD_clean,0.0,196.814,196.814
XUNTIL_clean,672.673,0.0,672.673
XUPCAM_clean,0.0,0.0,0.0
XUPSAE_clean,1553.91,0.0,1553.91
XUQSIN_clean,1273.39,0.0,1273.39
XUQWEL_clean,0.0,533.052,533.052
XUTQEI_clean,2202.22,0.0,2202.22
XUVGUQ01_ion_b,376.049,0.0,376.049
XUVGUQ_charged,373.177,0.0,373.177
XUVHEB_clean,1341.31,0.0,1341.31
XUVQOW_clean,1895.63,0.0,1895.63
XUWFUR_clean,1339.02,0.0,1339.02
XUWKEH_clean,1137.73,0.0,1137.73
XUWSUD_clean,894.257,0.0,894.257
XUWTAK_clean,889.654,0.0,889.654
XUWVEQ_clean,0.0,179.771,179.771
XUWVUG_clean_h,184.949,0.0,184.949
XUYDIF_clean,0.0,127.792,127.792
XUYXAR_clean,461.213,0.386293,461.59929300000005
XUZDUS_clean,0.0,93.8794,93.8794
XUZFUU_clean,1492.13,0.0,1492.13
XUZXUN_clean,0.0,1244.24,1244.24
YABHER_clean,1888.62,13.4486,1902.0685999999998
YABPAU_clean,1591.52,0.0,1591.52
YABWOP_clean,899.704,0.0,899.704
YACHIV_clean,0.0,0.0,0.0
YACHOB_clean,0.0,1.19553,1.19553
YACHUH_clean,0.0,0.0,0.0
YADMIB_clean,0.0,0.0,0.0
YAFDAM_clean,0.0,0.0,0.0
YAFGAP_clean,0.0,80.9383,80.9383
YAFJEX_clean,2500.75,0.0,2500.75
YAGHAS_clean,985.483,0.0,985.483
YAGHUM_clean,2461.55,0.0,2461.55
YAGJOI_clean,1508.06,0.0,1508.06
YAGRON_clean,0.0,755.409,755.409
YAHPED_clean,1761.34,0.0,1761.34
YAHWAI_clean,1639.13,0.0,1639.13
YAJXIT_clean,1037.79,0.0,1037.79
YAJXUF_clean,826.57,0.496657,827.0666570000001
YAJZIV_clean,0.0,1030.76,1030.76
YANBAR01_clean,757.176,0.0,757.176
YANBAR02_clean,865.658,0.0,865.658
YANBAR03_clean,768.432,0.0,768.432
YANBAR_clean,864.889,0.0,864.889
YAPMAF_clean,1660.83,10.2796,1671.1096
YAPRUE_charged,1298.73,0.0,1298.73
YAPSAL_charged,688.544,3.15459,691.69859
YAPTIT_clean,1875.27,0.0,1875.27
YAPXIX_clean,217.889,293.129,511.01800000000003
YAPYUK_clean,0.0,222.837,222.837
YAQCAW_clean,0.0,489.094,489.094
YAQCEY_clean,1628.35,0.0,1628.35
YAQCIE_clean,0.0,331.264,331.264
YAQDIF_clean,1249.5,0.0,1249.5
YAQKEI_clean,850.462,0.0,850.462
YAQZAT_ion_b,0.0,122.372,122.372
YAQZEX_ion_b,0.0,478.209,478.209
YAQZUN_clean,0.0,688.263,688.263
YARBAW_clean,539.177,0.0,539.177
YARBIE_clean,528.161,0.0,528.161
YARBUQ_clean,309.404,241.181,550.585
YARDEC_clean,1129.04,0.0,1129.04
YARDIG_clean,1134.14,0.0,1134.14
YARFII,1194.79,0.0,1194.79
YARGAB_clean,1386.38,0.0,1386.38
YARGIJ_charged,0.0,492.885,492.885
YARGOP_clean,1872.26,0.0,1872.26
YARKAF_clean,0.0,331.891,331.891
YARKEJ_clean,829.805,0.0,829.805
YARKOT_clean,1958.22,0.0,1958.22
YARSAN_clean,815.463,0.0,815.463
YARSIV_clean,0.0,68.208,68.208
YARVEV_clean,0.0,374.309,374.309
YARYEV_clean,2168.22,0.0,2168.22
YARYIZ_clean,2086.38,0.0,2086.38
YARYOF_clean,1451.11,0.0,1451.11
YARYUL_clean,2716.11,0.0,2716.11
YARZEZ01_clean,2126.28,0.0,2126.28
YARZEZ02_clean,3022.61,0.0,3022.61
YARZEZ03_clean,2614.96,0.0,2614.96
YARZEZ_clean,2095.78,0.0,2095.78
YASLUA_clean,1368.08,0.0,1368.08
YASNAJ_clean,0.0,684.523,684.523
YASPEP_clean,0.0,20.2687,20.2687
YASVOG_clean,2370.86,0.0,2370.86
YASVUM_clean,2727.2,0.0,2727.2
YATDUV_clean,2269.87,0.0,2269.87
YATTUK_clean,2309.03,0.0,2309.03
YATVUN_clean,1812.97,0.0,1812.97
YATWAU_clean,1792.18,0.0,1792.18
YAVSOG_clean,881.463,0.0,881.463
YAVTUN_clean,1803.21,0.0,1803.21
YAVVAV_clean,1657.48,0.0,1657.48
YAVVEZ_clean,1677.83,0.0,1677.83
YAVVID_clean,1141.87,0.0,1141.87
YAVVOJ_clean,1092.35,0.0,1092.35
YAVVUP_clean,1112.54,0.0,1112.54
YAVWAW_clean,1178.28,0.0,1178.28
YAVZAX_clean,1351.01,0.0,1351.01
YAVZUT_clean,1920.96,0.0,1920.96
YAWBAC_clean,1917.57,0.0,1917.57
YAWFEI_charged,789.046,0.0,789.046
YAWFOS_clean,1584.3,0.0,1584.3
YAWKOX_clean,1730.0,0.0,1730.0
YAXBEF_clean,0.0,430.118,430.118
YAXBOP_SL,1501.25,0.0,1501.25
YAXBOP_clean,1502.97,0.0,1502.97
YAYLER_clean,1097.99,0.0,1097.99
YAYLIV_clean,0.0,314.683,314.683
YAYPAR_charged,0.0,226.028,226.028
YAYPOF_clean,1260.17,0.0,1260.17
YAYRAT_clean,2599.82,0.0,2599.82
YAZFOW_clean,1644.05,0.0,1644.05
YAZWOM_clean,338.072,3.38285,341.45485
YAZYEF_clean,0.0,119.088,119.088
YAZYIJ_clean,0.0,100.319,100.319
YAZYUU_clean,0.0,894.47,894.47
YAZZAC_clean,0.0,500.629,500.629
YAZZEG_clean,0.0,469.102,469.102
YEBKOG_clean,0.0,670.238,670.238
YEBKUM_clean,0.0,559.904,559.904
YEBLAT_clean,1407.27,0.0,1407.27
YECNEB_charged,0.0,238.536,238.536
YECQUS02_clean,553.54,0.0,553.54
YEDKOI_clean,1797.3,0.0,1797.3
YEDKUO_clean,2812.21,0.0,2812.21
YEDLAV_clean,1471.94,0.0,1471.94
YEFNEC_clean,2741.07,0.0,2741.07
YEFNIG_clean,2750.17,0.0,2750.17
YEFNOM_clean,2742.54,0.0,2742.54
YEFPAA_clean,2749.63,0.0,2749.63
YEFPEE_clean,2698.93,0.0,2698.93
YEFPII_clean,2576.1,0.0,2576.1
YEGCUJ_clean,1225.35,0.0,1225.35
YEGDAR_clean,0.0,81.7968,81.7968
YEGHEZ_clean,1281.73,0.0,1281.73
YEGHIC_clean,2253.76,24.261,2278.021
YEGKIG_clean,658.519,0.0,658.519
YEGKOM_clean,1774.45,0.0,1774.45
YEGRAD_clean_h,0.0,453.568,453.568
YEGTAG_clean,0.0,39.588,39.588
YEGTEK_clean,837.005,0.0,837.005
YEGYIU_clean,0.0,33.2141,33.2141
YEKQOW_clean,1637.26,0.0,1637.26
YEKWOC_clean,0.0,1287.17,1287.17
YEKXET_clean,2294.35,0.0,2294.35
YEKXIX_clean,2315.63,0.0,2315.63
YEKXOD_clean,1978.33,0.0,1978.33
YEKXUJ_clean,2006.94,0.0,2006.94
YELYOE_clean,804.328,0.0,804.328
YEMFOM_clean,1543.45,0.0,1543.45
YEMJAC_clean,1612.68,0.0,1612.68
YEMLOS_clean,0.0,0.0,0.0
YEMLUY_charged,317.854,0.0,317.854
YEMMAF_clean,1445.8,0.0,1445.8
YEPCUS_clean,0.0,287.012,287.012
YEPDAZ_clean,0.0,177.184,177.184
YEQRER_clean,3629.75,0.0,3629.75
YEQRIV_clean,3660.16,0.0,3660.16
YERJEL_clean,0.0,6.98105,6.98105
YEVQOG_clean,1017.06,0.0,1017.06
YEWWUU_clean,696.602,3.60459,700.20659
YEYBOV_clean,448.791,0.0,448.791
YEYCUC_SL,2311.91,0.0,2311.91
YEYCUC_clean,2336.53,0.0,2336.53
YEYFEP_clean,2353.5,0.0,2353.5
YEYLUJ_clean,0.0,631.564,631.564
YEYMEU_clean,0.0,146.299,146.299
YEYYAC_clean,0.0,985.497,985.497
YEZFIU_clean,1510.44,0.0,1510.44
YEZKEV_clean,689.953,260.82,950.7729999999999
YEZKIZ_clean,0.0,858.879,858.879
YEZKOF_clean,0.0,932.355,932.355
YEZKUL_clean,0.0,918.2,918.2
YEZSEC01_clean,0.0,302.667,302.667
YIBMON01_clean,0.0,755.572,755.572
YIBMON_clean,0.0,669.58,669.58
YIBMUT_clean,761.571,0.0,761.571
YICDAR_clean,2299.32,0.0,2299.32
YICGOI_clean,0.0,502.242,502.242
YICREI_clean,1467.52,0.0,1467.52
YICTUZ_clean,0.0,576.553,576.553
YIDSOT_clean,1298.97,0.0,1298.97
YIGFIF_clean,1015.98,0.0,1015.98
YIJCEB_clean,1920.26,0.0,1920.26
YIJYUN_clean,0.0,9.39575,9.39575
YIKLUZ_SL_part,0.0,0.0,0.0
YIKLUZ_clean,0.0,132.052,132.052
YILJAG_clean,2336.88,0.0,2336.88
YILJUA_clean,1898.44,0.0,1898.44
YILKAH_clean,1935.45,0.0,1935.45
YINCEF_clean,1497.11,0.0,1497.11
YINCIJ_clean,1402.17,0.0,1402.17
YINCOP_clean,1312.2,0.0,1312.2
YINCUV_clean,685.693,0.0,685.693
YINDOQ_clean,679.946,0.0,679.946
YINPEQ_clean,2368.05,0.0,2368.05
YINTEW_clean,2026.48,0.0,2026.48
YINXIE_clean,1032.34,0.0,1032.34
YINXUQ_clean,2099.67,0.0,2099.67
YIPDOR_clean,2458.72,0.0,2458.72
YIRHOY_clean,1027.91,0.0,1027.91
YISFEL_clean,827.054,0.0,827.054
YITHIU01_clean,0.0,0.0,0.0
YITHIU_clean,0.0,263.047,263.047
YITHOA01_clean,0.0,220.254,220.254
YITHOA_clean,0.0,263.088,263.088
YIVNIC_clean,572.996,0.0,572.996
YIVTII_clean,2005.09,0.0,2005.09
YIVZIO_clean,1664.87,0.0,1664.87
YIVZOU_clean,1768.02,0.0,1768.02
YIWBEN_clean,1530.23,0.0,1530.23
YIWBIR_clean,1438.95,0.0,1438.95
YIWLEV_clean,2118.5,0.0,2118.5
YIWLIZ_clean,2100.88,0.0,2100.88
YIWLOF_clean,2076.59,0.0,2076.59
YIWLUL_clean,2044.46,0.0,2044.46
YIWMEW_clean,2236.22,0.0,2236.22
YIWMIA_clean,2104.27,0.0,2104.27
YIWMOG_clean,2122.04,0.0,2122.04
YIWMUM_clean,2118.5,0.0,2118.5
YIWNAT_clean,2116.75,0.0,2116.75
YIWNEX_clean,1711.0,0.0,1711.0
YIWNIB_clean,2151.79,0.0,2151.79
YIWNOH_clean,2138.44,0.0,2138.44
YIWNUN_clean,2117.73,0.0,2117.73
YIWPAV_clean,2130.31,0.0,2130.31
YIWPEZ_SL_part,2072.94,0.0,2072.94
YIWPEZ_clean,2071.81,0.0,2071.81
YIWPID_clean,2134.3,0.0,2134.3
YIWZOV_clean,0.0,534.549,534.549
YIXBIQ_clean,1750.24,0.0,1750.24
YIXFIW_clean,1053.26,0.0,1053.26
YIXFOC03_clean,0.0,556.762,556.762
YIXYUB_clean,994.667,0.0,994.667
YIXZEL_clean,0.0,442.931,442.931
YIXZEM_clean,973.368,0.0,973.368
YIYHAQ_clean,1089.2,0.0,1089.2
YIZGEV_clean,1432.55,0.0,1432.55
YIZGIZ_clean,1448.71,0.0,1448.71
YIZGOF_clean,1453.05,0.0,1453.05
YIZJEY_clean,1172.39,0.0,1172.39
YIZWIN_clean,692.488,0.0,692.488
YOBYAR_clean,2323.24,0.0,2323.24
YOCCIE_clean,1090.34,55.9546,1146.2946
YOCDUR_clean,2342.05,0.0,2342.05
YOCLEJ_clean,2114.02,0.0,2114.02
YOCLIN_clean,2131.43,0.0,2131.43
YOCMAF_clean,0.0,34.9134,34.9134
YOCNAH_clean,820.908,0.0,820.908
YOCNIP_clean,270.065,2.17759,272.24259
YOCSEQ_clean,1062.78,0.0,1062.78
YODRAM_clean,1519.95,203.763,1723.713
YOFGOR_clean,1245.86,0.0,1245.86
YOFMIQ_clean,0.0,266.13,266.13
YOFXEY_clean,291.625,285.175,576.8
YOFXIC_clean,107.117,381.385,488.502
YOGKEM_clean,2107.75,0.0,2107.75
YOGKOW_clean,1453.77,0.0,1453.77
YOGVEX_clean,517.089,0.0,517.089
YOJMAN_clean,1352.82,0.0,1352.82
