Structures,oms_count
HUJGEA_clean,16
HUJVOX_clean,4
HUKQUZ_charged,0
HUKRIO_clean,0
HULRIR_clean,8
HULTEN_clean,0
HULTEP_clean,0
HUMQUC_charged,4
HUMWIX_clean,0
HUNBEX_clean,2
HUNBIB_clean,0
HUNCUQ_clean,8
HUNFIH_clean,16
HUNFON_clean,16
HUQGOR_clean,2
HUQGUX_clean,2
HUQHAE_clean,2
HUQHEI_clean,2
HUQHIM_clean,4
HUQHOS_clean,2
HURFEH_clean,0
HURFIL_clean,0
HURFOR_clean,0
HURFUX_clean,0
HURGAE_clean,0
HURGEH_clean,4
HURGOR_clean,0
HURGUX01_clean,4
HURGUX_clean,4
HURNOX_clean,4
HURQUG_clean,0
HUSGAE_clean,2
HUSJUC_clean,0
HUSQES_clean,8
HUTTIA_clean,0
HUTZAX01,0
HUTZEB_clean,4
HUVHIR_clean,2
HUVHOX_clean,0
HUWDEJ_clean,0
HUWHOY_clean,2
HUWLUI_clean,0
HUWPIA_clean,0
HUWSUN_clean,0
HUWZIK_clean,4
HUXDOT_clean,8
HUXHEP01_clean,4
HUXHEP_clean,4
HUXHUF_clean,0
HUXWAY_clean,6
HUYJOA_clean,12
HUYJUG_clean,12
HUYKAN_clean,12
HUYKUH_clean,0
HUYXOP_clean,4
HUYXUV_clean,0
HUZFEO_clean,0
HUZFIS_charged,0
HUZFOY_charged,0
HUZKUJ_clean,2
HUZLIY_clean,0
HUZSOL01_clean,8
HUZSOL_clean,8
HUZSUR01_clean,4
HUZSUR_clean,4
IBABOF01_clean,0
IBABOF_clean,0
IBABUL_clean,0
IBACAS_clean,0
IBAPEJ_clean,0
IBAPOS_clean,0
IBAQAF_clean,1
IBAQEJ_clean,1
IBARUA_clean,6
IBASAH_clean,6
IBASEL_clean,0
IBASOV_clean,0
IBASUB_clean,0
IBATAI_clean,0
IBATEM_clean,6
IBEYOE_clean,14
IBICAZ_clean,0
IBICED_clean,0
IBICIH_clean,0
IBICON_clean,0
IBICUT_clean,0
IBIDAA_clean,0
IBIRES_clean,8
IBITEU_clean,0
IBITUK_clean,3
IBIYOI_ion_b,4
IBIYUO_clean,0
IBOTAU_clean,0
IBOTEY_clean,0
IBOTIC_clean,0
IBOTOI_clean,0
IBOWIH_charged,0
IBOZIK_clean,8
IBUBAL_clean,8
IBUBIT_clean,8
IBUDOZ_clean,0
IBURAZ_clean,0
IBUYAH_clean,0
ic025743v_s1_clean,0
ic034943jsi20030807_040506_clean,0
ic048812_clean,0
ic049498msi20040906_121120_clean,0
ic050064gsi20050115_040515_clean,6
ic051143vsi20050711_050730_clean,0
ic051810ksi20060220_094504_clean,8
ic0520162si20051122_054836_clean,12
ic0520162si20051122_054857_clean,0
ic060030osi20060309_091447_clean,24
ic060608urom20060410_101638_clean,0
ic060771psi20060614_113937_clean,4
ic062019u-file003_clean,0
ic070274o-file006_clean,0
ic100188w_si_002_clean,0
ic1010083_si_002_clean,0
ic101789u_si_002_clean,0
ic102347b_si_001_clean,0
ic200054b_si_002_clean,0
ic200463k_si_002_clean,4
ic2017598_si_001_clean_h,0
ic202626c_si_002_clean,0
ic202769e_si_002_clean,0
ic300665a_si_002_clean,0
ic3019502_si_002_clean,1
ic302758g_si_002_clean,0
ic400607w_si_001_clean,0
ic400777c_si_002_clean,0
ic400853r_si_002_clean,4
ic401157n_si_002_clean,0
ic401157n_si_003_clean,0
ic401474f_si_002_clean,0
ic402058f_si_002_clean,4
ic402058f_si_003_clean,4
ic402058f_si_004_clean,4
ic402058f_si_005_clean,8
ic402280p_si_002_clean,32
ic402614w_si_002_clean,6
ic402692p_si_002_clean,0
ic402692p_si_003_clean,0
ic402692p_si_004_clean,18
ic402692p_si_005_clean,4
ic403134c_si_002_clean,0
ic403175w_si_002_clean,0
ic500323r_si_001_clean,6
ic500323r_si_002_clean,6
ic5008457_si_002_clean,4
ic500905z_si_002_clean,4
ic5011133_si_002_clean,0
ic5011133_si_003_clean,0
ic5011133_si_004_clean,0
ic501477u_si_002_clean,0
ic501801f_si_002_clean,4
ic501849g_si_002_clean,6
ic501898x_si_004_clean,0
ic501898x_si_005_clean,0
ic502042h_si_002_clean,2
ic5021302_si_002_clean,0
ic502254c_si_002_clean,0
ic502369y_si_002_clean,8
ic502478u_si_003_clean,36
ic502488c_si_002_clean,4
ic502643m_si_003_clean,0
ic502643m_si_006_clean,0
ic502643m_si_007_clean,0
ic502643m_si_008_clean,4
ic502643m_si_009_clean,4
ic502643m_si_010_clean,0
ic502643m_si_011_clean,0
ic502643m_si_012_clean,0
ic502725y_si_003_clean,0
ic502725y_si_004_clean,0
ic502730y_si_002_clean,0
ic5028256_si_002_clean,0
ic502921j_si_002_clean,24
ic502921j_si_003_clean,22
ic5030058_si_002_clean,0
ic5b00096_auto,0
ic5b00096_si_002_clean,24
ic5b00130_si_002_clean,0
ic5b00194_si_002_clean,24
ic5b00217_si_002_clean,0
ic5b00535_si_002_clean,0
ic5b00561_si_002_clean,0
ic5b01023_si_002_clean,16
ic700893w-file001_clean,1
ic7014034-file001_clean,0
ic7025158-file001_clean,0
ic800131r-file003_clean,4
ic8004536-file004_clean,12
ic8008859_si_001_clean,10
ic801404p_si_001_clean,4
ic801677y_si_001_clean,1
ic9002115_si_001_clean,0
ICAGAU_clean,0
ICAGOK_clean,0
ICALOP_clean,0
ICALUV_clean,0
ICAMEG_clean,0
ICANAD_clean,6
ICANEH_clean,6
ICAVEP_clean,0
ICAWUF_clean,4
ICEGED_clean,2
ICISAP_clean,6
ICITEU_charged,0
ICITIY_clean,16
ICITUK_charged,0
ICIVAS_clean,16
ICIVEW_clean,0
ICIZAV_clean,0
ICIZOL_clean,4
ICORAV_clean,0
ICORAV_ion_b,0
ICOWON_clean,0
ICOYIK_clean,4
IDAGEA_charged,4
IDAGOL_clean,8
IDAGUR_clean,4
IDAHAY_clean,3
IDAZEU_clean,0
IDEYOF_clean,4
IDIWIB_clean,0
IDIWOH01_clean,0
IDIWOH_clean,0
IDIWUN_clean,0
IDIXAU_clean,0
IDORAW_clean,16
IDORIE_clean,12
IDUDES_clean,0
IDUDIW_clean,0
IDUTUW_clean,0
IDUYOX_clean,2
IFAGON_clean,0
IFAHEC_clean,0
IFAQUC_clean,28
IFAREN_charged,0
IFASOZ_clean,8
IFEHUY_clean,6
IFENOY01_clean,0
IFENOY01_SL,0
IFENOY02_clean,0
IFENOY02_SL,0
IFENOY03_clean,0
IFENOY03_SL,0
IFENOY_clean,0
IFEPIT_clean,16
IFEPUG01_clean,0
IFEPUG02_clean,0
IFEPUG03_clean,0
IFEPUG04_clean,0
IFEPUG05_clean,0
IFEPUG06_clean,0
IFEPUG07_clean,0
IFEPUG08_clean,0
IFEPUG09_clean,0
IFEPUG10_clean,0
IFEPUG_clean,0
IFEPUG_SL,0
IFEQAN_clean,0
IFEQAN_SL,0
IFEQER_clean,0
IFEQIV_clean,0
IFEQIV_SL,0
IFEYIB_clean,8
IFOSIG_clean,0
IFUDAO_charged,0
IFUDES_charged,0
IFUNUU_clean,0
IFUPAC_clean,0
IFUXOW_clean,8
IGAGAA_clean,16
IGAHAB_clean,6
IGAHED01_clean,2
IGAHED02_clean,2
IGAHED_clean,2
IGETUL_clean,0
IGEXOH_clean,0
IGINIX01_clean,4
IGINIX_clean,4
IGITOJ_clean,0
IGIZAA_clean,44
IGIZEF_clean,0
IGIZOP_clean,0
IGIZUV_clean,0
IGOCOX_clean,2
IGOJEV_clean,0
IGORUS_clean,0
IGOYIN_clean,16
IGUCET_clean,0
IGUCEU_clean,1
IGUCIY_clean,0
IGUTEK_clean,0
IGUTUB_clean,0
IGUVIR01_clean,0
IGUVIR_clean,0
IHAJEH_clean,0
IHAJIL_clean,0
IHAZOH_clean,24
IHECAB_clean,0
IHERIY_clean,2
IHILUI_clean,0
IHIMAP01_clean,0
IHIMAP_clean,0
IHIWIF_clean,8
IHOTEG_clean,0
IHUROS_clean,0
IHUTIQ_clean,0
IJANAJ_clean,1
IJANEN_clean,2
IJAPIU_clean,18
IJAPOA_clean,18
IJASAO01_clean,0
IJASAO_clean,0
IJASES01_clean,0
IJASES_clean,0
IJASIW_clean,0
IJASOC_clean,0
IJATIW_clean,0
IJENER_clean,0
IJENIV_clean,0
IJENOB_clean,0
IJEVEA_clean,16
IJEVIE_clean,7
IJEXIF01_clean,0
IJEXIF_clean,0
IJEXUR_clean,2
IJEYON_clean,0
IJIGOX_clean,0
IJIROI_clean,4
IJIROI_ion_b,4
IJISEZ_clean,16
IJISOK_charged,4
IJODES_clean,0
IJOMOJ02_clean,0
IJOMOJ04_clean,0
IJOMOJ06_clean,0
IJOMOJ07_clean,0
IJUJEE_clean,8
IJUTEM_clean,0
IKAYAU_clean,0
IKEBUV01_clean,4
IKEBUV_clean,4
IKETAU_clean,0
IKETEY_clean,0
IKETIB_clean,48
IKETIC_clean,0
IKETOH_clean5b,12
IKETOH_clean,12
IKETOH_manual,12
IKETOI_clean,0
IKETUN_clean,48
IKETUO_clean,0
IKEVAW_clean,0
IKEZED_clean,0
IKOKEA_clean,0
IKOPEF_clean,4
IKOPIJ_clean,12
IKOQII_clean,0
IKOSOQ_clean,8
IKOSUW_charged,4
IKOTEH_clean,0
IKOTUZ_clean,18
IKOVAH_clean,18
IKOVEL_clean,18
IKUBUL01_clean,0
IKUBUL_clean,0
IKUMAE_clean,0
IKUTIT_clean,0
IKUTOZ_clean,0
IKUTUF_clean,0
ILAGUY_charged,0
ILASIZ_clean,4
ILASUL_clean,1
ILAXEA_clean,8
ILECIN_clean,0
ILEHUD_clean,0
ILENOC_clean,2
ILEPEW_clean,0
ILIFOY_clean,0
ILIFUE_clean,0
ILIGAL_clean,0
ILIGEP_clean,0
ILIMOH_clean,0
ILIMUN_clean,0
ILINIC_clean,12
ILIQEB_clean,0
ILIQIF_clean,0
ILITON_clean,8
ILOJEZ_clean,0
ILOJOJ_clean,4
ILOSOS_clean,0
ILOTOT_clean,0
ILOWAI_clean,0
ILUFEB_charged,0
ILUFIF_clean,6
ILUFOL_clean,6
ILUFUR_clean,6
ILUGAY_clean,6
ILUGOM_clean,6
ILUHIH_clean,6
ILUHON_clean,6
ILUHUT_clean,6
ILUJAB_clean,6
ILUJEF_clean,6
ILUJIJ_clean,6
IMACND_clean,0
IMACZN01_clean,0
IMAGAG_clean,4
IMAXOL_clean,8
IMAXUR_clean,8
IMEDOV_clean,8
IMIDZB10_clean,0
IMIQIF_clean,16
IMISED_clean,0
IMISIH_clean,0
IMIXIM_clean,6
IMULEH_clean,0
IMUTUG_ion_b,12
IMUVAO_charged,0
IMUVES_clean,0
INAMUG_clean,4
INARUM_clean,4
INASAT_clean,4
INEBOT01_clean,8
INEBOT_charged,0
INECIP_clean,0
INECOV_clean,0
INEPEY_clean,4
INESIE_clean,0
INEXEG_clean,0
INEXIK_clean,4
INEXOQ_clean,4
INIDAL_clean,0
INIGET_clean,8
INIQUR_clean,2
INIRAA_clean,8
INIRAY01_clean,2
INIRAY_clean,2
INIRII_clean,0
INIROO_clean,0
INIXOT_clean,0
INOFIB_clean,1
INOMIJ_clean,0
INOMOP01_clean,4
INOMOP_clean,4
INOVEN_clean,0
INURIS_clean,24
IPEBAI_clean,0
IPEBEM_clean,0
IPICOA_clean,0
IPICUG_charged,4
IPIDAN,4
IPIDUH_clean,16
IPIFAP_clean,6
IPIHIA_clean,8
IPIJEY_clean,8
IPIJUM_clean,2
IPIMEA_clean,0
IPIVOT_clean,6
IPOWOA_clean,10
IQABEJ_clean,6
IQECIS_clean,0
IQEKOG_clean,16
IQEKUM_clean,8
IQEWOQ_clean,0
IQIDES_clean,0
IQIJIC_clean,2
IQILIF_clean,8
IQINAZ_clean,0
IQIPAZ_clean,8
IQOHON_clean,8
IQOHUT_clean,2
IQOJAB_clean,0
IQOJEF_clean,0
IQOKEG_clean,0
IQOKIK_clean,2
IQOZUJ_clean,0
IQUCOO_clean,4
IQUNAJ01_clean,0
IQUNAJ_clean,0
IRAGEN_charged,12
IRAHUF_clean,0
IRAJAN_clean,0
IRAJER_clean,0
IRAJIV_clean,12
IRAYOQ_clean,24
IRAYUW_charged,0
IREGOD_clean,16
IREKUN_clean,4
IRELAU_clean,4
IRIPOO_clean,16
IRISAD01_charged,0
IRISAD01_clean,0
IRISAD_clean,0
IRMOF-1,0
IRMOF-6,0
IRMOF-7,0
IROHAZ_clean,20
IROHED_clean,20
IROROY_clean,8
IRORUE_clean,0
IROVAO_clean,3
IROVES_clean,1
IRUVUO_clean,16
ISACIP_clean,0
ISAYOQ_charged,4
ISENIF_clean,0
ISENUQ_clean,4
ISEQIH_clean,0
ISIKIF_clean,4
ISIKOL_clean,0
ISIMAZ_clean,0
ISIMUT_clean,0
ISISUZ_clean,4
ISIYOZ01_clean,0
ISIYOZ_clean,0
ISIYUF01_clean,0
ISIYUF02_clean,0
ISIYUF03_clean,0
ISIYUF05_clean,0
ISIYUF_clean,0
ISOHEE_clean,0
ISOJOQ,0
ISUCUV_clean,4
ISUFOS_clean,0
ISUGIN_clean,0
ISUGOT_clean,0
ISUXAW_clean,0
ITAHEQ_clean,0
ITANUM_clean,0
ITAPAU_clean,8
ITAPIC_clean,12
ITETEH_clean,0
ITIBET_clean,8
ITIBOD_clean,6
ITIPAE_clean,0
ITIPOS_clean,12
ITIWAK_clean,0
ITIWEO_clean,0
ITIWIS_charged,0
ITIWIS_clean,0
ITIWOY_charged,0
ITIWOY_clean,0
ITIWUE_charged,0
ITIWUE_clean,0
ITIXAM_clean,8
ITONAI_clean,0
ITOSEQ_clean,0
IVARUT_clean,0
IVEGEV_clean,0
IVEHEW_clean5b,0
IVEHEW_clean,0
IVEHEW_manual,0
IVEQAC_clean,0
IVEQEG_clean,0
IVETOT_clean,4
IVIKAA_clean,8
IVILEG_clean,4
IVIPEK_clean,4
IVIXIW_clean,0
IVOCON_clean,0
IVOGUX_clean,8
IVOLEM_clean,0
IVOLIQ_clean,0
IVUVIG_clean,2
IWAHIZ_clean,0
IWAHUK_clean,0
IWAYAG_clean,0
IWAYEK_clean,6
IWAZIP_clean,6
IWELIG01_clean,0
IWELIG_clean,0
IWELOM_clean,0
IWEPUW_clean,0
IWEVUD_clean,0
IWEWAK_clean,0
IWEWEO_clean,0
IWEWIS_clean,8
IWEWOY_clean,6
IWIPIO_clean,8
IWOKOW_clean,0
IWOKUC_clean,0
IWOSAP_clean,0
IWOSUJ01_clean,0
IWOTAQ_clean,0
IXAJUN_clean,0
IXAKAU_clean,8
IXAMAW_clean,8
IXAMEA_clean,8
IXAMIE_clean,8
IXAZEO_clean,8
IXEBEU_clean,8
IXECET_clean,0
IXEDOE_charged,0
IXEDUK_charged,0
IXEFAS_charged,0
IXEJIG_clean,0
IXEJOL_clean,44
IXEJOM_clean,0
IXELAA_clean,10
IXEQIL_clean,8
IXIKOR01_clean,0
IXIKOR_clean,0
IXIPAG_clean,12
IXIPEK_clean,12
IXIPIO_clean,12
IXISAJ_clean,0
IXISOX_clean,0
IXISOZ02_clean,0
IXISUD_clean,0
IXITIU02_clean,0
IXITOA02_clean,0
IXODUV_clean,0
IXOFAD_clean,0
IXOFEH_clean,0
IXOFIL_clean,0
IXOFOR_clean,0
IXOFUX01_clean,0
IXOFUX_clean,0
IXUHUE_clean,16
IXUQOJ_clean,4
IXUQUO_clean,8
IXURAV_clean,0
IXUREZ_clean,0
IXURID_clean,0
IXUWII_clean,0
IXUWOO_clean,0
IYAFIX_clean,4
IYAHAT_clean,2
IYAHEX_clean,2
IYAJID_clean,0
IYAJOJ_clean,0
IYAJUP_clean,8
IYAKAW_clean,0
IYAKIE_clean,4
IYALUR_clean,0
IYASOS_clean,4
IYAYUE_clean,4
IYAZAL_clean,6
IYEHAX_clean,4
IYEPUZ_clean,6
IYEQUA_clean,0
IYESUC_clean,8
IYEXOZ_clean,60
IYICUP_clean,0
IYIGEC_clean,0
IYIHUU_clean,0
IYITOB_clean,0
IYOBAA_clean,12
IYOCIK_clean,0
IYOCOQ_clean,0
IYOCUW_clean,0
IYODAD_clean,0
IYOHOU_clean,0
IYOQAQ_clean,8
IYOQIY_clean,0
IYOSUM_clean,0
IYOTAT_clean,0
IYOVEY_clean,0
IYOVIC_clean,0
IYOVOI_clean,0
IYOVUO_clean,0
IYUCEM_clean,0
IYUCIQ_clean,0
IYUHEQ_clean,0
IYUHIU_ion_b,0
IYUHOA_clean,0
IYUHOB_clean,0
IYUHUG_ion_b,0
IYUJAO_clean,3
IYUREA_clean,2
IYUROK_clean,4
IYUSAX_clean,2
IZEBAR_clean,0
IZEBEV_clean,2
IZEFEZ_charged,0
IZEHAX_clean,4
IZENEI_clean,0
IZENIM_clean,0
IZENUY_clean,0
IZEPEJ_clean,24
IZEQUB_clean,4
IZERAI_clean,6
IZETUE_clean,0
IZEVAM_clean,0
IZEWAN_clean,8
IZIGUV_clean,4
IZIHAC_clean,0
IZIHEG_clean,0
IZIHIK_clean,0
IZIHOQ_clean,0
IZIKEJ_clean,0
IZIKOT02_clean,1
IZISEQ_clean,8
IZOTUM_clean,0
IZOWAW_clean,36
IZOWEA_clean,48
IZULUL_clean,8
IZUMUM_clean,0
IZUSEC_clean,0
IZUVUV_clean,0
ja039022msi20031007_110612_clean,0
ja0660047si20060818_060256_clean,0
ja0660047si20060818_060458_clean,0
ja0734952si20070516_030528_clean,24
ja073612tsi20070723_060520_clean,0
ja073612tsi20070723_060623_clean,0
ja074366osi20070816_031204_clean,0
ja0752540-file002_clean,0
ja076167asi20070815_063752_clean,16
ja101440z_si_001_clean,4
ja102862j_si_005_clean,0
ja106851d_si_001_clean,0
ja109659k_si_002_clean,0
ja110042b_si_003_clean,24
ja111042f_si_002_clean,1
ja202154j_si_003_clean,0
ja202303b_si_002_clean,0
ja203898s_si_004_clean,0
ja203898s_si_006_clean,0
ja204757x_si_002_clean,0
ja204757x_si_003_clean,0
ja205976v_si_004_clean,0
ja205976v_si_006_clean,6
ja206029a_si_003_clean,1
ja206917z_si_001_clean,0
ja300034j_si_002_clean,6
ja302110d_si_001_clean,1
ja302340b_si_002_clean,14
ja302380x_si_003_clean,4
ja305196u_si_002_clean,0
ja305196u_si_003_clean,0
ja308995t_si_002_clean,0
ja4012707_si_003_clean,0
ja4012707_si_004_clean,0
ja4012707_si_005_manual,0
ja4015666_si_002_clean,0
ja4015666_si_003_clean,0
ja4015666_si_005_clean,0
ja406030p_si_002_manual,6
ja406030p_si_003_clean,6
ja406030p_si_004_clean,6
ja406030p_si_005_manual,6
ja406030p_si_006_manual,6
ja406030p_si_007_manual,6
ja406030p_si_008_manual,6
ja406030p_si_009_manual,6
ja406030p_si_010_clean,6
ja406844r_si_002_clean,0
ja407778a_si_003_clean,2
ja410368j_si_002_clean,0
ja411887c_si_002_clean,0
ja500330a_si_002_clean,0
ja500330a_si_005_clean,0
ja500330a_si_006_auto,0
ja500330a_si_009_auto,0
ja500618z_si_002_clean,0
ja500618z_si_003_clean,0
ja500618z_si_004_clean,0
ja500618z_si_005_clean,0
ja500618z_si_006_clean,0
ja500618z_si_007_clean,0
ja500618z_si_008_clean,0
ja501810r_si_002_clean,6
ja5063423_si_002_clean,0
ja506357n_si_002_clean,0
ja507119n_si_002_clean,0
ja507269n_si_002_clean,1
ja507269n_si_003_clean,9
ja507971r_si_004_clean,0
ja508679h_si_001_clean,6
ja510525s_si_002_clean,3
ja510525s_si_003-1_clean,3
ja5109535_si_002_clean,0
ja5111317_ja5111317_si_002_auto,3
ja512137t_si_002_clean,1
ja512437u_si_002_clean,6
ja512437u_si_003_clean,6
ja512437u_si_004_clean,6
ja512762r_si_002_auto,0
ja512973b_si_002_auto,0
ja512973b_si_003_auto,0
ja5131269_si_002_clean,0
ja5131269_si_003_clean,0
ja5b00450_si_002_clean,0
ja5b00450_si_005_clean,0
ja5b00450_si_006_clean,0
ja5b02556_si_002_clean,0
ja5b02777_si_002_clean,0
ja5b02777_si_003_clean,0
ja5b02777_si_004_clean,2
ja5b02777_si_005_clean,2
ja5b02777_si_006_clean,0
ja5b02777_si_007_clean,1
ja5b02777_si_008_clean,1
ja5b02897_si_003_clean,6
ja5b02999_si_002_clean,8
ja5b02999_si_003_clean,32
ja5b02999_si_004_clean,16
ja5b02999_si_006_clean,16
ja5b02999_si_007_clean,6
ja903726m_si_002_clean,0
ja905009e_si_002_clean,24
ja907023c_si_001_clean,0
ja907023c_si_002_clean,0
ja907023c_si_003_clean,0
ja907023c_si_004_clean,1
ja994186h_clean,4
JABMEF_clean,0
JACQUA_charged,0
JACQUA_clean,0
jacs.5b11034_ja5b11034_si_002_clean,6
jacs.5b12516_ja5b12516_si_002_clean,12
jacs.5b12516_ja5b12516_si_003_clean,12
jacs.5b12516_ja5b12516_si_004_clean,12
jacs.5b13491_ja5b13491_si_002_clean,0
jacs.6b02030_ja6b02030_si_002_clean,36
jacs.6b02030_ja6b02030_si_003_clean,18
jacs.6b02030_ja6b02030_si_004_clean,0
jacs.6b03263_ja6b03263_si_002_clean,0
jacs.6b06375_ja6b06375_si_001_clean,0
jacs.6b08724_ja6b08724_si_009_clean,9
jacs.6b08724_ja6b08724_si_010_clean,12
jacs.6b08724_ja6b08724_si_011_clean,12
jacs.6b08724_ja6b08724_si_012_clean,7
jacs.6b08724_ja6b08724_si_013_clean,12
jacs.6b08724_ja6b08724_si_014_clean,6
jacs.6b08724_ja6b08724_si_015_clean,12
jacs.6b08724_ja6b08724_si_016_clean,9
jacs.6b09113_ja6b09113_si_002_clean,1
jacs.6b09155_ja6b09155_si_009_clean,0
jacs.6b11027_ja6b11027_si_002_clean,96
jacs_li,0
JADBEY_clean,0
JADBIC_clean,0
JADJOQ_clean,4
JADMAF_clean,16
JADMIN_clean,16
JAFPIQ_clean,8
JAHNEM01_clean,0
JAHNEM02_clean,0
JAHNEM03_clean,0
JAHNEM_clean,0
JAHXUM_clean,0
JAJKUD_clean,0
JAJLAK_clean,0
JAJLEO_clean,0
JAJZAY_clean,18
JAKBIJ_clean,0
JAKBOP01_clean,0
JAKBOP_clean,0
JAKBUV_clean,0
JAKPET_clean,0
JALCAD_clean,0
JALPAQ_clean,8
JALTUL_clean,0
JASNAT_clean,0
JASNEX_clean,0
JAVNIE_clean,6
JAVSUV_clean,0
JAVTAC_clean,0
JAVTEG_clean,0
JAVWUY_clean,4
JEBCOJ_clean,6
JEBDOK_clean,0
JEDJUY_clean,0
JEDKEJ_clean,0
JEJKEP_clean,0
JEJKIT_clean,0
JEJWIF_clean,0
JEJWOL_clean,0
JELPAS_clean,0
JEMBUZ_clean,8
JEMNAR_clean,0
JEMQEY_clean,0
JENKET_clean,8
JENKET_SL,8
JESDIV_clean,0
JETNOL_clean,0
JETZAK_clean,4
JEWCAP_clean,16
JEWYAM_charged,0
JEXSOV_clean,0
JEXWUF01_clean,0
JEXWUF_clean,0
JEXXAM05_clean,0
JEXXAM06_clean,0
JEXXAM07_clean,0
JEXXAM_clean,0
JEYXOB_clean,0
j.ica.2016.05.002_2_clean,8
j.ica.2016.05.051_4_clean,4
j.ica.2016.08.030_3_clean,4
JILWIL_clean,0
JILWOR_clean,0
JILXOS_clean,12
j.inoche.2014.12.007_INC05825-mmc2_clean,16
j.inoche.2015.01.025_INC05862-mmc1_clean,0
j.inoche.2015.01.025_INC05862-mmc2_clean,0
j.inoche.2015.02.023_INC05895-mmc1_clean,0
j.inoche.2015.03.005_INC05902-mmc1_clean,4
j.inoche.2015.03.028_inc05925-mmc2_clean,0
j.inoche.2015.03.054_CIFs_clean,8
j.inoche.2015.05.017_inc05998-mmc2_clean,0
j.inoche.2015.06.004_1_clean,0
j.inoche.2015.06.036_inc06102-mmc1_clean,0
j.inoche.2015.06.036_inc06102-mmc2_clean,0
j.inoche.2015.06.036_inc06102-mmc3_clean,0
j.inoche.2015.12.019_1_clean,0
JIQVAH_clean,0
JISVAJ_clean,0
JITPOS_clean,8
JITPOS_SL,8
JITQEI_clean,9
JIVFUQ_clean,0
JIVHIG_clean,0
JIVQOU_clean,2
JIVSAJ01_clean,2
JIVSEN01_clean,2
JIVSEN_clean,2
JIVSIQ_clean,0
JIVSIR01_clean,2
JIWKUW_clean,8
JIXWUJ01_clean,0
JIXWUJ02_clean,0
JIXWUJ_clean,0
JIYXUL_clean,23
JIZJAF_clean,0
JIZJEJ_clean,0
JIZJOT_clean,0
JIZJUZ_clean,0
JIZWEW_clean,0
JIZWIA_clean,0
JIZWOG_clean,0
j.jssc.2014.11.015_mmc2_clean,0
j.jssc.2015.05.012_mmc6_clean,2
j.jssc.2015.08.048_mmc2_clean,0
j.jssc.2015.08.048_mmc3_clean,0
j.jssc.2016.06.015_ZJU-10_clean,18
j.jssc.2016.09.008_mmc7_clean,4
j.jssc.2016.09.008_mmc8_clean,4
JOBFAI_clean,2
JOBFEM_clean,8
JOBFIQ_clean,8
JOBKUI_clean,8
JOCLOD_clean,8
JOCPIB_clean,0
JOCWIJ_clean,24
JODFOZ_clean,0
JODGEP_clean,12
JOFGOC_clean,0
JOFKIA01_clean,18
JOFKIA_clean,6
JOGBIR_clean,0
JOGDAL_charged,0
JOGHEU_clean,4
JOGHIY_clean,4
JOGSAA_clean,4
JOHFIW_clean5b,0
JOHFIW_clean,0
JOHFIW_manual,0
JOHQUT_clean,4
JOHSIJ_clean,0
JOJLOK_clean,0
JOJMEB_clean,0
JOKWOV_clean,4
JOKXAI10_clean,8
JOKXAI_clean,8
JOKXEM10_clean,8
JOKXEM_clean,8
JOKXOW10_clean,8
JOKXOW_clean,8
JOKXUC10_clean,8
JOKXUC_clean,8
JOKYAJ10_clean,8
JOKYAJ_clean,8
JOKYEN_clean,8
JOKYIR10_clean,8
JOKYIR_clean,8
JOKYOX10_clean,8
JOKYOX_clean,8
JOLYEQ_clean,0
JOPWUI_clean,8
JOQSIT_clean,16
JOQSOZ_clean,12
JOQZUM_clean,4
JORBAV_clean,4
JORLEJ_clean,4
JORRAL_clean,4
JORSEQ_clean,0
JORVET_clean,4
JOSNAG01_clean,0
JOSNAG_clean,0
JOSQEN_clean,2
JOSTIU_clean,0
JOTHOP_clean,8
JOVDON_clean,0
JOVROD_clean,4
JOVWOI_clean,2
JOVXEZ_clean,4
JOVYAW_clean,0
JOWFOQ_clean,8
JOXPIX_clean,14
JOYKUF_clean,6
JOZWOM_clean,3
JOZWUS_clean,3
jp102463p_si_002_clean,0
jp102463p_si_004_clean,0
jp2064408_si_002_clean,12
jp209895d_si_002_clean,8
jp302979a_si_002_clean,14
JUBXAH_clean,18
JUBXIP_clean,34
JUCGUL_clean,0
JUCXEK_clean,6
JUFBIX_clean,0
JUFREJ_clean,0
JUFZER_clean,16
JUGLAA_clean,0
JUGQIN_clean,0
JUGQOT_clean,0
JUJTAL_clean,1
JUJZEV_clean,4
JUJZIZ_clean,2
JUKKIL_clean,0
JUKNUA_clean,128
JUKPAI_clean,80
JUKPEM_clean,112
JUMCOL_clean,0
JUMCUR_clean,0
JUMDAY_clean,0
JUMDEC_clean,0
JUNBOL_clean,0
JUNBUR_clean,4
JUPBUT_clean,0
JUPFOP_charged,8
JUPNAL_clean,8
JUQTOG_clean,0
JUQVAU_clean,4
JURKIS_clean,8
JUSBAC_clean,8
JUSGUB_clean,0
JUSHAI_clean,4
JUSHEM_clean,4
JUSHIQ_clean,4
JUSKAL_clean,0
JUTCIM_clean,18
JUTCOS_clean,28
JUTCUW_clean,0
JUTCUW_SL,0
JUVROJ_clean,0
JUVWUU_clean,4
JUWBIO_clean,0
JUXFAL_clean,0
JUXFOZ_clean,4
JUXZOT_clean,0
JUYBEM_clean,0
JUYJIY_clean,0
JUYROM_clean,0
JUZSEE_clean,0
jz4002345_si_002_clean,0
jz4002345_si_003_clean,0
jz4002345_si_004_clean,0
jz4002345_si_005_clean,0
