Structures,D_i_vdw_uff298,D_f_vdw_uff298,D_if_vdw_uff298
MAJHUC_clean,5.44517,3.38267,5.44238
MAJJUF_clean,8.75207,5.81747,6.51334
MAJKAM_clean,5.93433,4.44512,5.93433
MAKFIQ_clean,8.3957,6.67988,8.3957
MAKFOW_clean,8.18272,6.58874,8.18272
MAKGAJ_clean,8.34025,6.62906,8.34025
MAKGEN_clean,3.81101,2.09724,2.89537
MAKGOX_clean,3.78998,2.31301,2.96116
MAKGUD_clean,3.56872,2.29284,3.56872
MAKHAJ_clean,4.90653,4.0558,4.88142
MAKHAK_clean,3.56846,2.24097,3.42927
MAKRAU_clean,6.85037,5.82967,6.85037
MAKRIC_clean,4.65843,3.73324,4.61027
MAKSUO_clean,3.37172,2.22789,3.37172
MAKXAZ_clean,4.84642,4.65865,4.79923
MALFUD_clean,7.24817,4.45272,7.23823
MALROJ_clean,16.73188,16.68588,16.73188
MALRUM_clean,5.16014,3.32969,5.16014
MALRUP_clean,16.80865,16.77256,16.80865
MALSAW_clean,16.79491,16.75752,16.79491
MALSEA_clean,16.78832,16.7478,16.78832
MALSIE_clean,16.77936,16.738,16.77936
MALSOK_clean,16.80989,16.7723,16.80989
MALWOM_clean,4.10449,2.97511,4.06096
MALWUU_clean,4.12769,2.79952,4.12365
MALYIJ_charged,4.77465,3.59606,4.77465
MALYOP_clean,5.26028,3.67411,5.26028
MAMVED_charged,7.70375,3.96249,7.65305
MANDUD_clean,7.70922,5.41086,7.70874
MANLAP_ion_b,3.95013,2.98163,3.95013
MANLIX_charged,8.648,4.69897,8.62522
MANLOD_clean5b,7.77122,4.57549,7.57658
MANLOD_manual,7.77122,4.57549,7.57658
MAPCIP_clean,9.35274,5.26291,9.14228
MAPCUE_clean,4.74388,3.57876,4.67595
MAPFIS_clean,4.93328,3.77594,4.93209
MAPFOY_clean,4.45151,2.98094,4.36287
MAPHAP_clean,4.20735,2.43196,4.0196
MAPLEX_clean,4.8267,3.57503,4.8267
MAQBEO_clean,8.27011,4.05003,8.26769
MAQBIS_clean,10.63818,7.80738,10.63818
MAQJEW_clean,2.58282,2.29367,2.5777
MAQMEZ_clean,5.41555,4.29604,5.41085
MAQRAA_clean,6.8959,6.02895,6.89293
MAQZOV_clean,3.25103,2.43073,3.25103
MARDAM_charged,5.07376,4.05041,4.74979
MARJAQ_clean,10.44829,10.23339,10.4476
MARKOF_clean,4.10543,2.97901,3.92236
MARLAS_clean,4.23101,2.98751,3.83379
MARLID_clean,3.64154,2.38557,3.64154
MARLOJ_clean,3.77746,3.08811,3.77746
MARLUP_clean,3.75861,3.08784,3.75861
MARNOL_clean,5.66016,2.97362,5.65456
MARNUR_clean,3.69447,2.95304,3.68228
MARPOL_clean,4.99702,4.06906,4.99176
MARXEK_clean,6.59046,6.35512,6.59046
MASMIC_clean,9.22879,7.01717,9.22279
MASZOX_clean,5.77406,3.59204,5.77373
MASZUD_clean,5.73609,3.63515,5.60914
MATBAM_clean,7.10956,4.3101,7.10956
MATBEQ_clean,5.84239,3.67759,5.7609
MATFIY_clean,8.24485,3.76374,7.73927
MATHEV_clean,3.66861,2.46937,3.646
MATPOP_clean,9.00725,4.76986,9.00725
MATPUV_clean,8.77624,4.53212,8.77624
MATTOR_clean,5.48159,3.68296,5.48159
MATTUX_clean,6.1285,4.61279,6.1285
MATVAF_clean,6.65112,5.89853,6.65094
MATVEJ_clean,8.17361,6.03542,8.16569
MATVIN_clean,3.85205,2.58094,3.85205
MATWUC_clean,6.54739,5.34863,6.54739
MATXAJ_clean,12.21222,9.02451,11.95411
MAVFEV01_clean,4.75025,4.20494,4.74617
MAVFEV_clean,4.75709,4.20236,4.75292
MAVNUU_clean5b,7.19422,5.7832,7.14401
MAVNUU_manual,7.19422,5.7832,7.14401
MAVRAE_clean,14.20082,10.89811,14.20082
MAWFAT_charged,4.81176,3.15141,4.81057
MAWFEY_clean,7.98504,6.58651,7.98503
MAWFIC_clean,9.55161,6.97466,8.55015
MAWTUC_clean,4.6574,4.24395,4.6574
MAWVAK_clean,5.09488,4.71082,5.09488
MAXFIA_charged,4.49199,3.76399,4.48261
MAXHAW_clean,3.06328,2.14119,3.06328
MAXHEA_clean,2.66833,2.13997,2.38057
MAXHIE_clean,2.99217,2.14583,2.99217
MAXHOJ01_clean,7.03226,7.01731,7.03226
MAXHOJ02_clean,7.21096,7.1969,7.21096
MAXHOJ_clean,6.45453,6.40917,6.45453
MAXHOK_clean,2.93362,2.10267,2.9329
MAXHUP_clean,4.34502,4.00682,4.34502
MAXHUQ_clean,2.70121,1.99835,2.3032
MAXJAY_clean,2.86651,2.00329,2.63925
MAXJEC_clean,2.872,2.01551,2.872
MAXJIG_clean,2.81543,1.98659,2.81123
MAXJOM_clean,2.77362,1.93535,2.76387
MAYFUN_clean,4.07405,2.33775,3.96264
MAYGAU_clean,4.08077,2.3487,3.97825
MAYJOM_clean,6.35247,5.86452,6.34696
MAYKOO_clean,12.37062,11.08756,12.37062
MAYPIM_clean,4.34598,1.92964,4.34415
MAYXUG_clean,3.4611,2.41195,3.45022
MAYYAN_clean,4.02491,2.43868,4.02491
MAZJAY_clean,5.06212,2.75749,4.57224
MAZJEC_clean,4.98575,2.82143,4.98575
MAZSOX_clean,5.29673,3.51936,5.14543
MAZSUD_clean,5.12362,3.31005,5.1194
MAZTIR_clean,3.73065,3.25926,3.72675
MAZYER_clean,4.31445,3.28747,4.31164
MEBMEM01_clean,4.21001,3.98384,4.21001
MECLEL_clean,6.37706,2.67208,6.34228
MECVIA_clean,10.60892,2.48526,10.60892
MECVOG_clean,10.53145,2.44459,10.53145
MECVUM_clean,10.56428,2.49962,10.56428
MECWEX_clean5b,10.98913,2.3468,10.98913
MECWEX_clean,10.98913,2.3468,10.98913
MECWEX_manual,10.98913,2.3468,10.98913
MECWIB_clean,6.90248,4.35618,6.9023
MECWOH_clean,15.58504,6.04132,15.58504
MEFHUC_charged,13.01619,2.58461,13.01573
MEFJOY_clean,13.35723,4.00981,9.96928
MEFJUE_clean,13.64789,4.1862,13.64789
MEFYUT_clean,5.37495,3.97577,5.37215
MEFZUU_clean5b,8.79121,6.14592,8.79121
MEFZUU_manual,8.79121,6.14592,8.79121
MEGBAD_clean,8.7928,6.45769,8.7928
MEGBEH_clean5b,10.11041,6.6385,10.09192
MEGBEH_manual,10.11041,6.6385,10.09192
MEGFIN_clean,11.4773,7.56161,11.47649
MEHMET_clean,21.81394,8.57388,13.92209
MEHPAQ_clean,2.77916,1.94523,2.77916
MEJMOE_clean,13.35094,6.47991,13.21537
MEJQEZ_clean,4.57122,3.39249,4.51195
MEJQID_clean,4.8045,3.44579,4.56837
MEJQOJ_clean,4.86734,3.43251,4.82093
MEJZEI_clean,4.78733,2.93019,4.78733
MEJZIM_clean,4.78386,2.9135,4.4493
MEJZOS_clean,4.79519,2.76296,4.79519
MEJZUY_clean,4.77396,2.75645,4.77396
MEKBAH_clean,4.76685,2.77289,4.76685
MEKDUC_clean,4.76329,3.45028,4.73125
MEMGAN_clean,4.1861,3.82071,4.1861
MEQHUL01_clean,6.40638,4.92496,6.40372
MEQHUL_clean,6.47684,4.90059,6.44066
MESGIB_clean,4.21608,2.36219,4.21308
METYIU_clean,6.67588,4.87712,6.67588
MEWNEH_clean,5.24436,3.46974,5.24436
MEXDAU01_clean,4.35395,2.55642,4.35395
MEXDAU_clean,4.32879,2.68022,4.32879
MEXDEY_clean,5.20605,4.76964,5.20012
MEXJAC_clean,6.54744,5.10455,6.54744
MEYLIN_clean,4.2493,2.32297,4.24335
Mg-DOBDC,11.72262,10.81894,11.72262
MgMOF-74,11.88355,10.95712,11.88355
MIBMER_clean,8.44245,7.00063,8.43351
MIBQAR16_clean,15.01823,7.40499,15.01823
MIBQAR18_clean,15.00821,7.40964,15.00821
MIBQAR_clean,15.09532,7.39041,15.09532
MICCIM_clean,10.46778,9.54496,10.46613
MICCUY_clean,5.87339,5.3813,5.87205
MICDEJ_clean,5.15386,4.19801,5.15386
MICNAO_clean,5.24272,2.3825,5.06894
MICNES_clean,5.12238,3.08497,5.11081
MICNIW_clean,4.67997,2.6071,4.67726
MICNOC_clean,4.57993,2.47618,4.57993
MICNUI_clean,4.36183,2.38019,4.36183
MICPAQ_clean,4.61699,2.65006,4.61041
MICPEU_clean,4.66601,2.45802,4.65097
MIDCAF_clean,10.7008,9.55652,10.69854
MIDRAT_clean,4.07483,2.97047,4.07317
MIDSEZ_clean,4.10781,2.38235,4.07463
MIDSUP01_clean,10.60415,9.56511,10.60349
MIDSUP_clean,9.89992,8.86082,9.89992
MIFGEP01_clean,5.68204,4.35996,5.68204
MIFGEP_clean,5.67669,4.36904,5.67501
MIFKUJ_clean,5.55251,4.06102,5.48408
MIFLIY_clean,9.40144,8.59475,9.39864
MIFNUM_clean,5.33325,4.90122,5.3331
MIFPUO_clean,5.91734,5.09758,5.91734
MIFQEY_clean,4.62035,2.8426,4.62035
MIFQOJ_clean,6.36296,5.61177,6.36296
MIFROK_clean,5.52373,4.97427,5.52265
MIFSAX_clean,5.51958,5.00746,5.51924
MIFSUR_clean,5.41257,4.91018,5.41257
MIFTEC_clean,5.45355,4.99962,5.4528
MIFTIG_clean,5.43604,4.94276,5.43533
MIFTUS_clean,5.28562,4.90307,5.2847
MIFVEE_clean,5.3332,4.86869,5.33244
MIGMEU_clean,2.79429,1.87873,2.79429
MIGVON_clean,4.30207,1.72932,4.29201
MIHBAG_clean,4.62254,2.67328,4.60542
MIHHAN_clean,15.19169,3.00571,15.17942
MIHHAN_SL,14.46482,2.12524,14.46482
MIHHER_clean,15.73052,2.07635,15.73052
MIHHIU,4.84866,2.80713,4.7356
MIHHIV_clean,14.50562,2.1777,14.50562
MIHHOA_clean,4.37375,2.6658,4.36841
MIHHUG_clean,4.46782,2.62497,4.46393
MIHLAR_clean,5.41749,4.56469,5.41738
MIHLEV_clean,5.29898,3.46603,5.07507
MIHLIZ_clean,5.04957,2.91285,5.04144
MIHLOF_clean,5.09138,3.41122,5.09067
MIHLUL_clean,4.59189,2.69132,4.28445
MIHMAS_clean,4.99889,3.49645,4.99889
MIHMEW_clean,5.33233,2.60594,5.32083
MIJFIU_clean,6.9696,1.96901,6.9696
MIJHOD_clean,4.04513,3.35126,4.04318
MIJMAU_clean,5.91896,4.86954,5.91549
MIJYEK_clean,5.18767,3.04062,5.18738
MIKDUH_clean,5.88055,5.02825,5.86961
MIKJAR_clean,5.20982,4.54697,5.20982
MIL-47,7.54626,7.20005,7.54626
MIL-53Crlt,2.45042,2.05192,2.45042
MIL-88A-dry,4.97095,2.05698,4.97095
MIL-88A-open,7.20612,5.05581,7.20612
MIL-88B-dry,3.81752,1.32537,3.81646
MIL-88C-dry,3.68158,3.20646,3.68158
MIL-88C-open,13.56589,10.70305,13.56589
MILQIJ_clean,4.54647,3.82632,4.54647
MILROQ_clean,19.19196,10.52304,19.19196
MIMDAP_clean,3.66403,2.64437,3.59025
MIMFOF_clean,4.98912,4.09148,4.98161
MIMKIE_clean,6.13942,3.42202,6.13942
MIMSIM_clean,10.3004,9.07137,10.3004
MIMSOS_clean,10.78136,9.6874,10.77947
MIMSUY_clean,10.92448,10.47492,10.92448
MIMVEJ_clean,4.59777,4.26504,4.59711
MINCER_clean,3.68608,2.42054,3.50978
MINCET_clean,8.7388,7.69796,8.7388
MINCIX_clean,9.78469,7.42958,9.78468
MINCUJ_clean,11.49298,7.58099,11.49298
MINVOU01_clean,6.55452,6.28249,6.54368
MINVOU_clean,6.55473,6.28743,6.55473
MINVUA01_clean_h,6.56494,6.33635,6.56494
MINVUA01_clean,6.56547,6.33627,6.56547
MINVUA01_SL,6.53401,6.3362,6.53401
MINVUA_clean_h,6.56494,6.33635,6.56494
MINVUA_clean,6.56547,6.33627,6.56547
MINVUA_SL,6.53401,6.3362,6.53401
MIPHEA_clean,12.18444,8.52742,12.18408
MIQLEE_charged,4.79286,2.42984,4.78701
MIQLII_clean,6.46791,4.05559,6.46644
MIRLAB_clean,3.5236,3.40476,3.5236
MIRLUU_clean,3.48602,2.50934,3.48602
MISQIQ01_clean,4.0236,3.84724,4.0236
MISQIQ02_clean,4.02188,3.84495,4.02188
MISQIQ03_clean,4.03938,3.85949,4.03938
MISQIQ04_clean,4.02612,3.84942,4.02612
MISQIQ05_clean,4.02467,3.85184,4.02467
MISQIQ06_clean,4.02383,3.84737,4.02383
MISQIQ07_clean,4.02491,3.84926,4.02491
MISQIQ_clean,4.02755,3.84984,4.02755
MITGIF_clean,3.65057,2.84743,3.64944
MITGOL_clean,4.83191,3.67325,4.83191
MITGUR01_clean,3.50486,2.48406,3.50263
MITGUR_clean,3.56798,2.50085,3.56396
MITSAK_clean,6.0311,4.96596,6.01522
MITSEO_charged,8.38952,4.52195,8.37766
MITSIS_charged,7.75458,6.36447,7.75325
MITSUE_clean,6.32531,5.3531,6.32349
MITTAL_charged,4.38679,3.55583,4.38679
MIVFEE_clean,15.24801,7.71959,15.24801
MIVFOO_clean,15.59882,8.25014,15.59882
MIVFUU_clean,15.74431,6.13825,15.74431
MIVNUB_clean,3.71767,2.92533,3.71767
MIVPAJ_clean,3.00171,2.1907,3.00171
MIVPEN_clean,2.90612,2.13583,2.90612
MIVPIR_clean,2.91007,2.13397,2.90848
MIVWAR_clean,5.05855,2.40025,5.00165
MIVWEU_clean5b,7.49014,4.59817,7.49014
MIVWEU_manual,7.49014,4.59817,7.49014
MIXBAY_clean,10.62848,6.90185,10.62848
MIXBEC_clean,11.83585,6.1671,11.83585
MIXBIG_auto,10.24562,6.04346,9.77137
MIXKUB_clean,3.8817,2.37729,3.8817
MIXPIU_clean,3.76807,2.25417,3.73759
MIXXOI_clean,3.29564,2.30326,3.29564
MIXYID_clean,6.62263,4.67064,6.62263
MIXYOJ_clean,4.99878,3.17685,4.72926
MIXZOK_clean,12.41191,9.40835,12.41191
MIYGIL_clean,3.18933,2.5833,3.18933
MIYHAE_clean,3.89366,2.45362,3.88823
MIYWIB_clean,6.82861,5.22274,6.79229
MIZJUB_clean,6.12023,5.72032,6.11822
MIZKAI_clean,5.32584,3.84489,5.32584
MIZKOW_clean,3.67494,2.67764,3.67494
MIZPUI_clean,11.22157,4.76279,11.22157
MIZZOM_clean,4.93255,3.99233,4.93255
MOBBAI_clean,5.74954,4.30052,5.74954
MOBBIO_clean,5.73684,4.58601,5.73617
MOBBOU_clean,3.50144,2.63152,3.50023
MOBFIT_clean,3.92572,2.33402,3.92389
MOCHES_clean,3.1685,2.35863,3.1685
MOCHIW_clean,3.14661,2.36079,3.14535
MOCHOC_clean,3.06185,2.38238,3.06185
MOCHUI_clean,3.05655,2.40922,3.05655
MOCJAQ_clean,2.99053,2.39149,2.99053
MOCJEU_clean,2.96895,2.37277,2.96895
MOCJIY_clean,2.94867,2.36762,2.94867
MOCKAR_clean,10.84061,5.99521,10.61479
MOCKEV_clean,10.89043,5.83045,10.89043
MODDEP_clean,3.02094,2.29426,2.98491
MODJOG_clean,5.5567,4.32293,5.55615
MODMIB_clean,4.81013,3.5354,4.67098
MODMOH_charged,4.80035,2.62156,4.79857
MODMUN_charged,4.76545,2.48433,4.75723
MODNAU_charged,4.87188,3.5323,4.86393
MODNEY_charged,3.96331,3.10333,3.96214
MODNIC_clean,5.23291,3.68917,4.70013
MODNOI_clean,4.67018,3.74175,4.66999
MODNOI_ion_b,4.67063,3.74344,4.61244
MODNUO_clean,4.64891,3.70123,4.53747
MODNUO_ion_b,4.64979,3.69727,4.64675
MODPAW_charged,4.98013,2.4827,4.97777
MODPAW_clean,4.98013,2.4827,4.97777
MODPEA_charged,5.00339,2.4771,4.88863
MOF-1-Dybtsev-dmol,8.60331,7.55312,8.60331
MOF-69c,6.68091,5.13761,6.67661
MOF-70,4.9021,4.12736,4.9021
MOFBIU_clean,4.08644,3.44424,4.08644
MOFKUO_clean,9.28154,5.10852,9.28154
MOFLAV_clean,9.79312,2.78827,9.16618
MOFPEE_clean,3.99126,2.56797,3.98664
MOFPUU_clean,2.97092,2.16927,2.95546
MOGMIE_clean,4.38192,2.45088,4.35385
MOGNAY_clean,5.44578,4.0412,5.44578
MOGVAG_clean,3.73166,2.22988,3.44628
MOGXUB_clean,4.66824,3.39644,4.66811
MOGYAI_clean,4.56287,3.0658,4.56287
MOHSEJ_clean,4.70598,2.29159,4.28608
MOJJUR_clean,4.38005,2.99937,4.36106
MOJNAC_clean,4.48762,3.61204,4.47828
MOKVOZ_clean,13.26134,5.67977,13.19069
MOLKAB_clean,6.31079,5.6562,6.31079
MOLLII_clean,3.85561,3.30286,3.85561
MOLQEL_clean,6.79279,4.84973,6.79279
MOLRIP_clean,5.57973,4.15566,5.57973
MOMJIJ_clean,3.81014,2.97141,3.80856
MOMRIR_clean,4.12036,3.53744,4.07071
MOMSIS_clean,5.99337,4.03043,5.71397
MONFAY_clean,3.59482,2.8724,3.589
MONFEC_clean,3.73899,3.03434,3.73623
MONQIR_clean,4.34879,2.99858,4.34879
MONWET_clean,3.85075,2.27392,3.85075
MOPKEJ_clean,5.57088,3.34417,5.57088
MOPQIT_clean,4.77064,3.24602,4.76739
MOQNUB_clean,3.95934,3.24786,3.95483
MOQSIV_clean,3.4334,2.01857,3.4334
MORFEG_clean,4.06081,2.76856,4.05532
MORZID_clean,4.01479,3.80038,4.01479
MOSBIG_clean,7.77263,6.97453,7.77263
MOSDUT_clean,4.76114,4.06169,4.72054
MOSGIM_clean,3.02942,2.37748,3.0222
MOTKAI_clean,4.12511,2.60686,4.12443
MOTMAK_clean,6.20845,5.67082,6.20845
MOTVOI_clean,9.5156,6.30396,9.5142
MOVFOU_clean,3.80936,2.84452,3.80571
MOVGUB_clean,4.77401,3.77084,4.76493
MOVHEM_clean,4.75545,3.78065,4.75332
MOVKOZ_clean,5.04044,4.04268,5.03799
MOWQIZ_clean,5.05736,2.70236,5.05736
MOXBOS_clean,8.38783,7.9203,8.38783
MOXDIN01_clean,6.54737,5.44744,6.52435
MOXDOT01_clean,6.28377,4.5511,6.2835
MOXDOT_charged,6.23763,4.51303,6.23763
MOXJOZ,9.86645,2.10929,9.86645
MOXKAN_clean,4.63397,3.08306,4.60895
MOXNIY_clean,4.47649,3.79655,4.4433
MOXNUJ_clean,6.79471,6.62802,6.79351
MOXNUK_clean,4.4447,3.3816,4.4397
MOXPAR_clean,3.81002,3.56348,3.80356
MOXPEV_charged,5.52259,3.08827,5.52203
MOXPIZ_charged,10.21711,9.44955,9.90734
MOXPOF_charged,5.60502,3.25438,4.53887
MOXPUL_clean,11.50926,11.17293,11.50926
MOYMET_clean,9.13994,7.8481,9.11924
MOYMUJ_clean,6.37158,4.34043,6.37158
MOYNEU_clean,3.8199,2.60924,3.7926
MOYNIY_clean,4.13262,3.36513,4.13262
MOYTUR_clean,8.37818,6.48744,8.37797
MOYYEF_clean,7.13197,6.8561,7.13197
MOYYIJ_clean,11.63533,8.5913,11.63533
MOYZIK_clean,10.49375,9.52,10.49373
MOZFIR_clean,3.38398,2.35829,3.37462
MUBQIJ_clean,7.80464,3.48991,7.80458
MUBZOA_auto,18.72628,6.3348,18.72628
MUBZUG_auto,18.61526,7.12478,12.26442
MUCLOM,9.85164,2.08,9.84347
MUDKOM_clean,3.8727,2.69001,3.86748
MUDLIH_clean5b,9.81671,1.94881,9.81671
MUDLIH_clean,9.81889,1.9488,9.7823
MUDLIH_manual,9.81671,1.94881,9.81671
MUDLON_clean,10.18793,7.57555,10.18793
MUDTAH_clean,18.87729,6.27154,11.82815
MUDTEL_clean,19.1028,6.36799,11.54392
MUFHUR_clean,3.21009,2.31865,3.21009
MUFJAZ01_clean,3.18392,2.293,3.18392
MUFJAZ_clean,3.36728,1.82791,2.87979
MUFJED_clean,3.22414,2.29072,3.20806
MUFLAC_clean,2.9605,2.17306,2.95997
MUFXUI_clean,6.17028,4.22475,6.16301
MUFYAP_clean,6.1042,4.23301,6.05765
MUFZIY_clean,4.79805,4.10355,4.79381
MUGFOK_clean,5.18843,3.38272,5.18817
MUGHED_clean,6.69889,5.41376,6.64684
MUGQAI_clean,4.42057,3.28078,4.41259
MUGXIX_clean,5.7836,3.61869,5.70661
MUHNAG_clean,5.05585,2.91982,5.03741
MUHNUA_clean,5.37001,3.18373,5.17777
MUHPAI_clean,4.68833,3.25093,4.68833
MUHPOV_clean,4.69026,2.88628,4.68928
MUHQAI_clean,2.64393,2.27701,2.64393
MUJPUE_clean,6.06187,3.26031,5.94977
MUJRIT_clean,5.88638,4.82509,5.70091
MUKQUG_clean,11.12823,3.77211,11.12823
MUKRAN_clean,10.01835,3.37262,10.01803
MUKRIU_clean,4.3101,2.58697,4.12613
MULQOA_clean,5.74076,5.11343,5.73352
MULSER_clean,6.69041,5.53837,6.69041
MULXOH_clean,4.93247,3.90708,4.89104
MULXUO_clean,5.44804,4.08899,5.43916
MUMLOX_clean,5.9307,4.09189,5.9307
MUMYAW_clean,5.1508,3.91647,5.15049
MUNDAC_clean,10.81115,5.95327,10.81115
MUNDEG_clean,13.0377,11.87625,13.0377
MUNDOQ_clean,13.55373,12.57186,13.55373
MUNLUE_clean,8.20907,6.52,8.20907
MUNNUF_clean,6.87633,5.00257,6.87633
MUNPAN_clean,7.07791,6.17105,7.07791
MUNPER_clean,6.51983,5.4773,6.51983
MUPQAQ_clean,6.59636,2.61745,6.59636
MUPTAU_clean,3.64994,3.01276,3.64225
MUPYIG_clean,3.17716,1.93207,3.17716
MUPYOM_clean,3.74775,2.59492,3.74775
MUPYUS_clean,3.24118,2.10259,3.24118
MUQSAU_clean,5.54988,4.67078,5.54978
MURBEI_clean,6.73489,5.3818,6.73489
MURCAD_clean,4.43491,3.39126,4.43491
MURCIL_clean,7.51397,6.32528,7.51397
MURCOR_clean,7.32063,6.07304,7.32063
MURFIQ_clean,6.48313,4.44862,6.48313
MURNIX_clean,3.30133,2.03398,3.30133
MURTUO_clean,4.66759,3.37869,4.64783
MUSCAG_clean,4.885,4.37292,4.88471
MUSCIN_clean,8.9698,7.47733,8.96516
MUSSIE_clean,7.95899,6.60609,7.95899
MUTCEL_clean,5.9681,3.7191,5.9681
MUTDEM_clean,7.55945,2.93587,7.55905
MUTDIQ_clean,8.28042,3.31653,8.28042
MUTNAQ_clean,4.17136,2.1332,4.16391
MUTVUT_clean,4.22882,3.31789,4.22882
MUVGOA_clean,4.44042,3.51731,4.44042
MUVGUG_clean,4.96646,3.82783,4.91325
MUVHAN_clean,4.8848,3.6807,4.85545
MUVHER_clean,4.89569,3.71888,4.67733
MUVJAP_clean,5.79566,5.45031,5.79566
MUVJIX_clean,5.65363,5.37661,5.64785
MUVLUM_clean,8.19784,7.47202,8.19572
MUVMOG_clean,4.00604,3.638,4.00393
MUVNAT_clean,5.46418,3.82937,5.45727
MUVNEX_clean,5.81205,4.61961,5.81205
MUVROM_clean,6.41522,3.96088,5.40463
MUWQEB_clean,15.69383,9.7777,15.4154
MUWRIH_clean,20.03597,3.90288,9.70313
MUWRON_clean,11.13281,5.23698,11.12584
MUXHIW01_clean,3.19577,2.33995,3.19577
MUXHUI01_clean,3.10042,2.26702,3.09278
MUXHUI02_clean,3.10148,2.27262,3.07148
MUXJAQ01_clean,3.02205,2.20926,3.02205
MUXJAQ02_clean,3.05677,2.23188,3.04697
MUZGAQ_clean,7.69426,3.30076,6.72673
MUZHUL_charged,4.21665,3.67481,4.20967
MUZHUL_clean,4.21665,3.67481,4.20967
MUZKAV_clean,16.67306,13.2011,14.95677
MUZKEZ_clean,16.73723,12.5005,14.77104
MUZRIJ_clean,4.53184,2.64237,4.44947
MUZVUA_clean,6.08386,4.66834,6.05907
NABCEA_charged,5.02707,3.83835,5.01689
NABCIE_clean,3.53489,2.25133,3.53489
NABMUA01_clean,6.14889,5.97513,6.14889
NABMUA_clean,6.14344,5.97077,6.14344
NABNUA_clean,3.76217,2.35109,3.76193
NABSEP_clean,5.03443,2.40479,4.92222
NACVUI_clean,4.34085,3.6253,4.33953
NACYAU_clean,8.80867,5.71912,8.80867
NACYOG_clean,5.25153,4.07532,5.25046
NACYUM_clean,5.05966,3.97882,5.0542
NACZUP01_clean,7.12905,3.43896,7.12905
NACZUP03_clean,7.38946,3.3329,7.38946
NACZUP_clean,7.25868,3.40496,7.25868
NADKAG_clean,3.90418,2.83227,3.88303
NADKEK_clean,5.31968,3.50403,5.31968
NADNEM_clean,5.89239,3.32569,5.89239
NADZEZ_clean,4.3604,3.98554,4.32216
NADZID_clean,4.95347,4.68625,4.94908
NAFGOR_clean,5.10837,1.70674,5.08603
NAFRUI_clean,10.50987,2.43434,10.50987
NAFSOF_clean,10.02378,8.01101,10.01868
NAGBUU_clean,4.23958,3.93868,4.23664
NAGCAB_clean,8.67594,7.3432,8.11811
NAGQET_clean,5.64419,3.32268,5.5797
NAGQOD_clean,6.74067,5.11215,6.72055
NAHDIM_clean,9.26654,2.86644,9.2665
NAHFIO_clean,4.81302,3.3419,4.81096
NAHFOU_clean,4.52955,2.19128,4.52955
NAHGUB_clean,3.66365,2.40299,3.65394
NAHHAI_clean,5.53263,4.4136,5.52977
NAHHOW_clean,11.11013,4.99633,10.9621
NAHNES_clean,12.28935,11.09412,12.28935
NAJGAH_clean,3.06586,2.11715,3.06208
NAJMIV_charged,7.09456,3.56132,4.6197
NAJQUN_clean,5.0129,3.74017,5.01214
NAJSUP_clean,6.06726,4.78268,6.06561
NAJTAW_clean,6.11026,4.98209,6.10996
NAJTEA_clean,5.80271,4.33255,5.80271
NAJZII_charged,10.50133,4.94504,10.50133
NAKLIW_clean,4.73655,3.90364,4.72226
NAKNUK_clean,3.78336,2.44238,2.82026
NALWOO_clean,8.41758,8.01103,8.41758
NALYEG_clean,13.11345,12.88422,13.11345
NAMDUD_clean,16.045,3.53878,16.00176
NAMZIL_clean,5.21844,3.72101,5.21498
NANMAS_charged,5.51537,2.22522,5.51537
NANMEW_clean,6.36687,2.51978,6.36687
NANNAU_clean,4.62839,2.03116,4.5621
NANNEY_clean,4.6425,2.0764,4.63164
NANPUN_clean,6.56101,4.33699,6.50778
NANTII_clean,9.83223,7.72478,9.8282
NANYUX01_charged,5.04997,2.01362,4.97095
NANYUX02_charged,4.94598,2.04052,4.94598
NANYUX03_clean,5.21999,4.71025,5.21929
NANYUX_charged,3.92862,3.24599,3.77333
NANZOS_clean,4.95369,3.08061,4.7499
NAPFOA01_clean,4.96755,3.50044,4.96734
NAPFOA_clean,5.06413,3.47607,5.06116
NAPFUG_clean,4.66904,2.75854,4.65374
NAPNEA_clean,5.31157,2.68368,3.80113
NAPZOV_clean,4.71129,3.66331,4.70985
NAPZUB_clean,3.99124,2.71374,3.99124
NAQLAT_clean,6.08533,2.89472,6.07496
NAQQED_clean,8.1863,3.65581,8.18445
NAQQIH_clean,8.21564,3.62109,8.21564
NAQQON_clean,8.45405,3.80373,8.3834
NAQQUT_clean,8.39826,3.81008,8.39826
NAQRAA_clean,8.17195,3.71091,8.17195
NAQREE_clean,8.21306,3.72306,8.19977
NARHAR_charged,3.80555,1.69243,3.34496
NARHEV_charged,3.77573,1.73413,3.09475
NARMUR_clean,3.72614,3.30987,3.72614
NARNAY_clean,3.60398,3.27325,3.60398
NARNEC_clean,3.5922,3.25699,3.59032
NARNIG_clean,3.55822,3.21275,3.55822
NARNOM_clean,3.53196,3.20888,3.53196
NARNUS_clean,3.5179,3.1941,3.5179
NARPAA_clean,3.58195,3.2411,3.58195
NARPEE_clean,3.55911,3.24381,3.55911
NARPOO_clean,4.40722,3.38207,4.40722
NARPUU_clean,4.35941,3.36121,4.32767
NARTIL_clean,3.93358,3.29151,3.93358
NARTUX_clean,4.64722,2.13855,4.64722
NARVUA_clean,3.69235,3.28665,3.69235
NASCIV_clean,3.27053,2.48492,3.27053
NASDIW_clean,4.9283,4.15373,4.92783
