Structures,finished,Diffusion_coefficient,r2,Diffusion_coefficient_log
ULOMAL_clean,0.0,4.0525369208424544e-05,0.9888172759496319,-4.392273019799595
DAFYAN_clean,1.0,1.5548167430778156e-05,0.9871336899423284,-4.808320791306044
JUKPAI_clean,0.0,3.521397334646498e-05,0.9653921978127938,-4.453284968821121
OKABEI_clean,1.0,3.162533042933063e-05,0.9990463819859786,-4.499964928175485
AMUWUB_clean,1.0,2.1796492913297177e-05,0.9954906148517242,-4.66161337937389
KEVBIY_clean,0.0,8.560670972244827e-08,0.8038997227281018,-7.067492194654223
CUMQOQ_clean,1.0,3.889587833202027e-06,0.996506548859774,-5.410096416990426
SEYNAM_clean,0.0,7.664910861927101e-12,-6.039267491797174,-11.115492891350804
LUCDIW_clean,1.0,0.00011923295598972803,0.9985068721477198,-3.923603689006015
MOVGUB_clean,1.0,1.786340163025675e-06,0.9796153732379809,-5.748035837240133
QUPDEL01_clean,1.0,3.5572401211077296e-07,0.9700879763972234,-6.448886818043816
JUPBUT_clean,1.0,2.530827943909435e-09,0.4315070048278655,-8.5967373789629
BEWRUR_clean,0.0,2.5296363484742068e-05,0.9920363620130261,-4.596941906967386
BOCKOT_clean,1.0,8.38390056979201e-09,0.6448914109670689,-8.076553880914586
LUYSEF_clean,1.0,1.1619980444635297e-08,0.8274209358934647,-7.93479460282298
HUBQEC_clean,0.0,3.761492516008766e-05,0.9898425958542173,-4.424639797930751
IDIWUN_clean,1.0,2.5866838616380138e-05,0.9773329924366204,-4.587256646480926
OPENUT_clean,1.0,5.800995790006271e-06,0.9950072456208269,-5.236497449715597
ZIF-90,1.0,8.004368414529804e-10,-37.69882440291946,-9.09667293044123
VAMYUG_clean,0.0,8.9638947645196e-05,0.9833307754935849,-4.047503250693058
WAYMAM_clean,1.0,9.152981312644629e-05,0.9957442648759461,-4.038437424322471
RUDQUD_clean,1.0,1.6266885516879907e-09,0.7519085017170729,-8.78869558979888
JADMIN_clean,0.0,1.8026573697111423e-12,0.5649803310188981,-11.744086811593903
XODPUD_clean,1.0,5.344239729793107e-05,0.9961456682956333,-4.27211406868537
GOGWEF_clean,1.0,3.425912748568411e-05,0.9986357644983441,-4.465223701877748
OGIYOT_charged,0.0,4.3261972783932683e-07,0.9872110117738027,-6.363893680235787
ALANAD_clean,1.0,0.00011110524605789413,0.9988166036096423,-3.954265434486619
GAGSUF_clean,1.0,2.9782433044974222e-05,0.9867219675815451,-4.52603982589734
ELIKEQ_clean,1.0,2.0993585513474866e-06,0.9982844995814651,-5.677913381535073
RAVFIF_clean,1.0,9.708275766787315e-12,-4.555162779421609,-11.01285789588635
YOYVEP01_clean,1.0,2.268228996621706e-07,0.993291968324093,-6.644313101918126
HUFHIB_clean,1.0,8.150962153818549e-06,0.9633855582072186,-5.088791123354402
VIZTIJ_clean,0.0,5.2429710418418634e-05,0.9943452067047499,-4.280422540989885
XAHPAZ_clean,1.0,8.310723163291939e-05,0.9922292340548213,-4.0803611841385745
GEDPAH_clean,1.0,1.351518864252101e-06,0.9994058183170356,-5.869177888120331
FATKOC_clean,1.0,3.9038549436596073e-08,0.9164662334445034,-7.40850632787486
LENKIA_clean,1.0,3.205574506845341e-05,0.9863882294721346,-4.4940941244000445
AGAXOV_clean,1.0,8.066708796980575e-05,0.9982954625329818,-4.093303620526619
SEFVAC_clean,1.0,7.312234803392062e-10,-5.637767587493202,-9.135949871407124
REXDOP_clean,1.0,4.8548924872323736e-05,0.9960173322812726,-4.313820383205763
IZERAI_clean,1.0,1.1125178160279552e-05,0.9651159240277903,-4.953693025434063
BIBXUH_clean,1.0,6.388865924656039e-05,0.9959222504018052,-4.194576225781308
PUKVAU_clean,1.0,2.625276476922277e-05,0.998137659538603,-4.5808249527994045
LADKIN_clean,1.0,1.6383104848813968e-11,-14.686752794361615,-10.785603789332255
TAGTED_clean,1.0,4.4725788437171057e-05,0.9998572235373692,-4.3494419948434375
YAVVEZ_clean,1.0,2.181304266441093e-05,0.9817343457558007,-4.661283751193474
KIBDIJ_clean,1.0,4.4720186285227646e-07,0.9849113661786976,-6.349496396032234
MAXFIA_charged,1.0,5.275968360422343e-06,0.9974709640498031,-5.2776978175485665
PARHAS_clean,1.0,3.014547093625134e-05,0.9774059548971006,-4.520777927143869
VAJTEH_clean,0.0,1.5389365420767028e-06,0.9932142846597461,-5.812779287896993
KOJZAL_clean,1.0,1.0704801239127036e-06,0.9289528812415321,-5.970421392036214
SAYKIO_clean,1.0,1.2100435747037886e-10,-3.9962382012527353,-9.917198990086309
FITHAS_charged,1.0,1.095605127956782e-09,-0.14256383327301658,-8.960345943707122
XANZAQ03_clean,1.0,4.878787219810741e-05,0.9884387295006598,-4.311688122506132
GAYPED_clean,0.0,6.285767540291839e-05,0.9953530500659682,-4.2016416840621975
CAWDOU_charged,1.0,9.92332875434904e-08,0.9848927377993949,-7.0033426204721385
RAVWIW_clean,1.0,4.386365424393176e-05,0.9826897816206336,-4.357895190445393
ALIXAU_clean_h,1.0,2.6084045109243488e-06,0.9973382249334909,-5.583625057403445
MIFROK_clean,0.0,7.992494390923632e-06,0.9801825007282587,-5.097317659840981
MODJOG_clean,1.0,0.0001540295534111664,0.9964228280387823,-3.81239594376089
XEFKOI_clean,1.0,1.930103490953188e-05,0.9996224655904312,-4.7144194037668905
QAWRIQ_clean,1.0,3.9795573693179655e-09,0.7129454811661184,-8.400165230125545
YURKEC_clean,1.0,2.2209997253053445e-05,0.9962713414741408,-4.65345149516534
GESDUF_clean,1.0,1.968987942007338e-05,0.9466755921631971,-4.705756943453406
FUSNIR_clean,1.0,7.861473548119886e-06,0.9722984723589712,-5.104496042530906
IXIPIO_clean,1.0,5.771263680781011e-05,0.999130590272162,-4.238729082944479
FARFIO_clean,1.0,5.059239193528728e-05,0.9995620416494442,-4.295914787289607
PEXFAA_clean,1.0,3.5801989216420784e-05,0.9949312578660445,-4.44609284258198
IXEJIG_clean,0.0,2.097418565131083e-05,0.9960480304201111,-4.678314892192122
SUXNIJ_clean,1.0,1.2244725950718316e-05,0.996872058474928,-4.912050930377786
GESFAN_clean,1.0,2.5533891015444814e-05,0.9834351877013369,-4.592882999618961
UTACUP_clean,1.0,6.606029641905585e-10,-34.413419972857234,-9.180059481918121
KOMVIT_clean,1.0,1.723302208312986e-05,0.9811918921562358,-4.763638555463238
IQECIS_clean,0.0,0.0001125607326595095,0.9995700454829824,-3.9486130887347666
VOVQEE_clean,1.0,6.160744256946107e-05,0.9909783002763143,-4.210366819140751
BIYSUZ_clean,1.0,7.203116167794862e-06,0.9284326168359713,-5.142479581110377
BUBQOE_clean,1.0,7.258250927162109e-06,0.9961630238947696,-5.139168021751594
VATYEV_clean,1.0,0.00010385947912334939,0.9929829134793294,-3.9835538598116575
AWASAU_clean,1.0,1.5317351414296424e-05,0.9989544164684798,-4.8148163238417165
XORHET_clean,1.0,1.1167792123320305e-09,-1.6846835466073058,-8.95203267857972
UJUPUM_clean,0.0,8.444935809537222e-05,0.9914320931514665,-4.0734036471787896
URENEM_clean,1.0,6.0508031883026564e-05,0.9982912683421148,-4.218186972935066
NEHMET_clean,1.0,8.99546969733091e-07,0.9971103826747564,-6.045976155094048
YARKAF_clean,1.0,7.3933842869230195e-09,0.5517659995516717,-8.131156719833495
FUDQIF_clean,1.0,1.4958636464983239e-06,0.9920685905239404,-5.82510799221503
QEPZUH_charged,0.0,4.9312030169998456e-05,0.9798128069593417,-4.307047117252317
DITXOU_clean,1.0,6.461703162326394e-09,0.7393720650418395,-8.189652996476944
ICEGED_clean,1.0,6.154706035489125e-05,0.9994120559412926,-4.210792685253177
KARLUM_clean,0.0,3.704696806212313e-05,0.9991744811820337,-4.4312473290549566
FUDGES_clean,1.0,0.00011115846800835396,0.9824039436089612,-3.954057447322005
GERPUP_clean,1.0,4.0559147078110076e-05,0.9966432421086785,-4.3919111863957525
JELPAS_clean,1.0,4.836384602690763e-05,0.979758241922979,-4.31547917013865
CUGLIB_clean,1.0,3.78182991697251e-05,0.993354745654794,-4.422298006897985
DEPXAY_clean,1.0,2.3052925381236537e-06,0.9993008803261119,-5.637273955466772
RODBAP_clean,1.0,9.797050858448595e-05,0.9896307618329246,-4.008904637435827
QUBZIX_clean,1.0,2.9285022225835896e-05,0.9992888921418258,-4.533354442028569
ZOFZIF_clean,1.0,0.00013272446363184532,0.9996656749133337,-3.877049021060835
MIXBIG_auto,1.0,3.228268814696097e-05,0.9902459573912354,-4.491030309179699
USAHAZ_clean,0.0,8.513654221595534e-05,0.9995031176505038,-4.069883992484289
ILITON_clean,0.0,7.198765521137656e-05,0.9886265356033903,-4.142741972085976
RAPYOY_clean,1.0,6.0715319537467e-05,0.9931820048967425,-4.21670171500121
KOVJAI_clean,1.0,4.1478947046381885e-06,0.9859635920761948,-5.382172276818923
WONZUV_clean,1.0,1.1740477674724781e-05,0.9918782341608683,-4.9303142329626075
GEDSEP_clean,1.0,7.143814310705196e-06,0.9723103950002748,-5.146069842597136
GAWKEW_clean,0.0,5.70951922698472e-10,-6.60498435718749,-9.243400460205688
FATKES_clean,1.0,2.530913002049803e-08,0.6961139893343371,-7.596722783083182
NUJCIE_clean,1.0,4.671959207337022e-11,-3.351369453601725,-10.330500957870353
BIYTAG_clean,1.0,7.328587474619937e-06,0.9807477982553127,-5.134979724007336
ADAVIM_clean,0.0,1.1478216501930647e-05,0.9714436378925413,-4.940125587856438
XUHVON_clean,1.0,2.104147337985193e-11,-5.731435060390429,-10.676923853000435
OJAKOA_clean,1.0,2.5374256157208185e-10,0.779698833353624,-9.59560668017449
DAFYOB_clean,1.0,2.2672066843833544e-05,0.9992906761573117,-4.644508886668542
XOVVOU_clean,1.0,9.190783640724993e-06,0.999365156327101,-5.036647457456837
CIWSAD_clean,0.0,3.4651276129452505e-05,0.9795271959477191,-4.460280766657542
UKUPIB_clean,1.0,7.121114951361681e-05,0.9972880507481932,-4.147452003650349
SEHNEZ_clean,1.0,4.781746308628869e-06,0.9998406213004434,-5.320413468723214
SICZIP_clean,1.0,8.194361920914755e-05,0.9978379723533382,-4.086484858446702
VAMYEQ_clean,0.0,5.295474042774799e-05,0.9780698157316943,-4.276095156435394
VIWHUG_clean,1.0,1.497008256723235e-08,0.9629120542917606,-7.824775804306613
DEFRIR_clean,1.0,1.4308870544372196e-09,-0.6064131765970893,-8.84439464546492
UMEKEE_clean,1.0,3.6499895478986776e-05,0.9967054965490741,-4.4377083791863825
HAWWOT_clean,1.0,4.761696148956611e-05,0.999263690321641,-4.322238321035651
PACZUQ_clean,1.0,2.3645484903297625e-06,0.9982230557522789,-5.626251775382237
FORKUU_clean,1.0,3.5016338886528104e-05,0.9969127119093099,-4.455729263292447
TUVDOD_clean,1.0,9.139412934845308e-11,-11.300025211959568,-10.039081700037023
HOXJIO_charged,1.0,5.320026931520972e-06,0.9935910576038418,-5.274086169174624
IFAREN_charged,0.0,1.4786785328449802e-07,0.9524456602035095,-6.830126232079047
GIVDUL,1.0,2.8413328677795156e-05,0.9995216731723938,-4.546477884836861
ASAHEJ_clean,1.0,4.450840792628689e-05,0.9993357941620644,-4.351557940230947
WIWHUG_clean,1.0,9.492113416644169e-07,0.99773988469422,-6.022637081250269
OKITAE_clean,1.0,1.5204679838969673e-05,0.9924217319169977,-4.818022720250707
ZUTBUN_clean,1.0,3.419203122509717e-07,0.9955684449643559,-6.466075098570237
LARVIL,1.0,2.2489403714245137e-05,0.978765082074254,-4.6480220593285315
URUWEL_clean,1.0,2.2361521416453005e-05,0.9453971254610659,-4.650498651577558
MgMOF-74,1.0,6.216332119932459e-05,0.9837315288016226,-4.206465790539055
HUFKUQ_clean,0.0,4.7329322194831796e-05,0.9987448033082299,-4.324869715036594
NOWGIR_clean,1.0,6.189977115123786e-05,0.9873169550914225,-4.208310956600856
MAVRAE_clean,0.0,2.4445515768525447e-05,0.9878077837687692,-4.611800795255882
DITYOW_clean,1.0,0.00037414802782144034,0.9901917168766387,-3.4269565396525543
HOZTOG_clean,0.0,0.00017858597505770557,0.9928332750984511,-3.7481526506782257
KIPJOK_clean,1.0,1.7054477549055133e-05,0.9930241779335272,-4.768161580333852
DUDKOE_clean,1.0,8.856775851192668e-05,0.9966765544158702,-4.052724346382602
SETPEO_clean,1.0,1.016833289971355e-07,0.9442147670676849,-6.992750243911369
SIKGAW_clean,1.0,9.893016592222496e-06,0.9799264160609462,-5.004671262538417
ADAVAE_clean,0.0,7.371090950729446e-06,0.9704994067127679,-5.132468230076036
BIRGIU_clean,1.0,8.04290519502788e-06,0.9981736656300637,-5.09458705047176
TINFIH_clean,1.0,8.861364312353307e-05,0.9764341779314873,-4.052499408168022
QIFLUO_clean,1.0,4.759257726478248e-09,0.4307382676078261,-8.322460776361853
IFENOY02_SL,1.0,1.811749420945782e-05,0.9848880150065854,-4.741901868814757
NOHLAZ_clean,1.0,4.766663494746154e-06,0.9986959462747088,-5.321785506250691
WAHNIF_clean,1.0,3.192265878377105e-05,0.9957908988386258,-4.495900944168654
COJHIT_clean,1.0,5.062103486313817e-05,0.993301277705519,-4.295668980656302
CANYIB_clean,1.0,2.8892488679204833e-05,0.9986720873095993,-4.539215048218251
BUCSEY_clean,1.0,1.7680819550505251e-09,-0.0068161931802472875,-8.752497608213618
NIJZIP01_clean,1.0,4.8390727244190076e-05,0.9964495746522183,-4.315237851010504
ULOGIL_clean,1.0,2.660386453989613e-11,-4.750695632318329,-10.575055272149172
BEWVEG_clean,1.0,5.961110736042181e-06,0.9955843557464128,-5.22467281046286
XUDYOM_clean,1.0,6.85666653434411e-05,0.9847047215990713,-4.163886971406118
GAJTUI_clean,1.0,3.27114900332065e-09,0.9163864577007265,-8.485299672981073
AQUDAS_clean,1.0,2.006440009771533e-05,0.9912186570042105,-4.69757382063718
MATFIY_clean,1.0,1.7677084904053813e-05,0.9972868606698122,-4.752589352132087
IYUCIQ_clean,1.0,4.351593635429547e-05,0.9973286616865269,-4.361351667108252
GIQYIP_clean,1.0,1.2671738271747297e-05,0.9942628164498669,-4.897163805791653
RITGEI_clean,1.0,1.200583093597574e-05,0.9977574913914411,-4.920607776596486
LIQCUK_clean,1.0,5.121507357907365e-06,0.9803508978347569,-5.290602199009361
NUGRIR_clean,0.0,0.00014085859147080292,0.9883307542799931,-3.8512166586919223
QUGZEZ_clean,1.0,1.0046823313225978e-09,0.9272222305768574,-8.997971235320417
VEHROR_charged,1.0,4.2323790167252325e-10,-4.234387165151249,-9.373415447423302
SIZGIS_clean,1.0,3.663395555247271e-10,-5.073339691841739,-9.436116185843655
IFENOY02_clean,1.0,1.7641750146257315e-05,0.9989808878731194,-4.75345833297069
BETFOX_clean,1.0,7.037201790991821e-06,0.9622745688401517,-5.152599995447274
nchem.2258-s3_clean,1.0,4.017173142073713e-05,0.9985244922246297,-4.396079449566135
PUZKOM_clean,0.0,3.5962103456027945e-07,0.9717864434724504,-6.444154913917979
MAPLEX_clean,1.0,5.736908586287175e-07,0.9992292069089814,-6.241322070247827
HICZEA_clean,1.0,3.895044610839798e-05,0.995804827524988,-4.409487563888565
VEDDIT_charged,1.0,4.6921464079189073e-07,0.9804626499293075,-6.328628445158538
JITQEI_clean,0.0,1.1099596765051331e-09,-6.911758245935901,-8.954692798320917
KOSLUB_clean,1.0,2.7720293617177337e-05,0.9932989649893051,-4.5572021739287525
GIQXUA_clean,1.0,1.182496183767596e-05,0.9948629960748572,-4.927200252172687
XISPEW02_clean,1.0,1.6183404000873527e-05,0.9966610476376502,-4.790930124052009
c5ta03835a_c5ta03835a2_clean,1.0,3.7895547910782475e-05,0.9981422477299468,-4.4214118093288555
TIVYAZ_clean,1.0,4.633804091495512e-05,0.9992137221665149,-4.334062331310174
EGEJUW_clean,0.0,2.3935125114407e-06,0.883899845594708,-5.620964298018901
HAXMUP_clean,1.0,4.7855039382363e-05,0.9747711169973277,-4.320072322031041
POTNET_clean,1.0,1.7035671794365053e-07,0.955877763668362,-6.768640735542949
EGATAI_clean,1.0,3.885835185782881e-05,0.9992783147568589,-4.410515623556867
KIDVIE_clean,1.0,1.8674056580821027e-05,0.9912696057559869,-4.728761329651413
KOSLEL_clean,1.0,3.738736734366309e-05,0.9837889128794232,-4.427275114903917
CIWROQ_clean,0.0,4.258327224186491e-05,0.9835136495032321,-4.370760968966689
EMIGEN_charged,1.0,0.00010586570606288194,0.9927022513934082,-3.9752447016461123
NOSJIQ_charged,0.0,1.5977481944242642e-10,-4.441671570769592,-9.796491664564588
AQUCOF_clean,1.0,2.3280411521459593e-05,0.9969359959345245,-4.633009347049663
FUSNAJ_clean,1.0,3.441161106924146e-06,0.9772598432559529,-5.463294994275245
AZAFIS_clean,1.0,3.357976561116446e-05,0.9880355422356641,-4.473922339589667
QIWQES_clean,1.0,7.930171763625572e-05,0.9955696898494665,-4.100717405975345
VIRVEY_clean,1.0,6.878315278649465e-05,0.9944116743339275,-4.162517921471316
CIWRUW_clean,0.0,0.00010704831400999429,0.9353544751975615,-3.9704201683688156
QAWROW_clean,1.0,2.9864016718024664e-09,0.79297052866077,-8.524851779961478
CIWRIK_clean,0.0,2.9872004221035154e-05,0.9769851384177876,-4.5247356380274235
GOSBOH_clean,1.0,2.9393313917468095e-05,0.991103657066664,-4.531751447104135
TUVDIX_clean,1.0,1.172212693037616e-10,-2.7140901453783606,-9.93099358027026
ADASOP_clean,0.0,6.134388045234196e-05,0.9796247919170707,-4.212228755159276
KOSLOV_clean,1.0,1.9758732740637825e-05,0.8983759221587746,-4.704240913057956
VEMMEG_clean,1.0,3.966018988430975e-05,0.9954506179150956,-4.401645210818802
LIHKAQ_clean,1.0,6.887435886334746e-11,-5.119922274301322,-10.16194243087564
GIQXIO_clean,1.0,1.1098474907917138e-05,0.992626713086847,-4.954736695499957
PEGCAH_clean,1.0,4.0577009625949497e-10,0.9522841184525952,-9.39171996200456
TAGTIH_clean,1.0,0.00013292384350266378,0.9985345099281716,-3.8763971095550396
PEZCII_clean,1.0,3.9863622336450685e-05,0.9747869305638363,-4.399423240275401
TUYHOL_clean,1.0,2.337448405572824e-05,0.9906718519655805,-4.631257966518467
ZnMOF-74,1.0,5.210152040821607e-05,0.9783861127073525,-4.283149603086963
QUSRUT_clean,1.0,3.208771617295236e-06,0.9734672332731584,-5.493661192495674
FABGOG_clean,1.0,1.024427428124627e-11,-10.889468358136627,-10.989518802203111
OJICUG_clean,1.0,4.8062125268682446e-05,0.9939991023204761,-4.318197028953382
VIGNOQ_clean,1.0,4.418724839007827e-07,0.9936231904603817,-6.354703041800733
UMUXEG_clean,1.0,4.924892676862158e-05,0.9982254224729445,-4.30760322919772
KOSJEJ_clean,1.0,2.6653469873031316e-05,0.99827334503634,-4.574246244475478
MAPCUE_clean,1.0,4.23322284215654e-07,0.984934610252034,-6.373328869118338
EKEKOW_clean,1.0,1.1284254500755208e-05,0.9926819120082994,-4.947527127494763
SEFWIL_clean,1.0,7.462196239474083e-10,-11.568324205289905,-9.127133334148033
SEZPOE_clean,1.0,8.34716602172775e-06,0.9964206292525306,-5.078460948472737
VATYIZ_clean,1.0,0.00010236151339639172,0.9918079894027231,-3.989863301772317
RAVWOC_clean,1.0,2.8708592178541887e-05,0.9743071511455254,-4.541988104058066
IBAQEJ_clean,1.0,5.0727430047214206e-05,0.9942970623271352,-4.294757139349962
BEXVIL_clean,1.0,0.00019931426893293267,0.9950916665628475,-3.7004616089913793
CIXCAO_clean,0.0,3.2390359012097516e-05,0.9586552124653288,-4.489584238278529
TISGUY_clean,1.0,1.5492046636463629e-07,0.9978990714042003,-6.809891204306125
WABVIF03_clean,1.0,4.097523049407718e-06,0.9987885686732869,-5.3874785947550405
YINCUV_clean,1.0,8.212085758203644e-07,0.9775111438911941,-6.08554652397264
HUYKAN_clean,0.0,4.900429383853621e-05,0.9959058672571232,-4.309765864692261
IFASOZ_clean,1.0,7.191341627298318e-05,0.9976825469128617,-4.143190079439375
HEZKIH_clean,1.0,5.622190967786447e-08,0.9165972516818389,-7.250094406888073
KOSJAF_clean,1.0,3.2767638053272394e-05,0.9867176610269939,-4.484554862169637
HOGJET_clean,0.0,1.752486811282407e-05,0.9971541306883435,-4.7563452417258265
BIXXIR_clean,1.0,5.282650082079842e-05,0.994815332404593,-4.277148155630461
FIFGIM_clean,1.0,3.228467232926204e-05,0.9973634147592862,-4.491003617073398
WENKOR_clean,1.0,3.7931438395003154e-05,0.9759470713389983,-4.421000688139071
LONVIV_clean,1.0,9.204308147831335e-05,0.9920944149581084,-4.0360088501660885
MAZYER_clean,1.0,1.3501498386993292e-07,0.9819574921513972,-6.869618031127794
SIVGUB_clean,1.0,0.00013469593887463732,0.9993286377311436,-3.8706454981962684
LUFQUZ02_clean,1.0,1.1392827183038742e-05,0.9887515568474018,-4.943368490351577
FINQOK_clean,1.0,1.958015627174839e-05,0.9746323030467618,-4.708183846358868
OBUBIW_clean,1.0,4.524908358116714e-05,0.9951972086270184,-4.34439021203165
EJORAY_clean,1.0,1.2532695094480916e-07,0.9836572823239266,-6.901955526068826
QIRWAR_clean,1.0,2.075811407984977e-05,0.9974573202415501,-4.682812105636654
YOPPAW_clean,1.0,2.529164959791641e-10,0.4812474703828087,-9.597022843731567
MEMGAN_clean,1.0,2.9944338720047393e-06,0.9599807997128615,-5.523685273276232
BIXYEO_clean,1.0,4.5169932847651597e-05,0.9958401357258476,-4.345150555086515
NIMQAD_clean,0.0,1.6988627838084474e-05,0.9938411049159227,-4.769841697435469
NOKLIJ_clean,1.0,4.363740526186263e-05,0.9910078514765253,-4.360141081043303
KONFEA_clean,1.0,4.973224058343716e-10,0.5175231565467293,-9.303361974085636
KOSKIO_clean,1.0,3.0959050048087554e-05,0.9548003969562903,-4.509212373738599
UDAWUU_clean,1.0,3.1116725276703114e-05,0.9971694338105721,-4.50700611441663
KOSLIP_clean,1.0,3.180280968462811e-05,0.9957949763932845,-4.497534509681404
KOSJUZ_clean,1.0,2.827540837883199e-05,0.8743609813431769,-4.548591113886416
TIDLEZ_clean,1.0,4.0758166208504586e-05,0.9990857985113142,-4.389785364004254
YUGZEG_clean,1.0,1.0788169093423039e-11,-9.25500578550837,-10.967052255047749
RURPEA_clean,1.0,2.4363435740234853e-05,0.9964248807482666,-4.613261467360572
REXDIJ_clean,1.0,4.2466059874207036e-05,0.9930724474925864,-4.371958032257998
ETIPII_clean,1.0,1.7718552919907743e-07,0.9945068760491438,-6.75157174997501
FINQUQ_clean,1.0,2.2974455851961658e-05,0.9901936998149269,-4.6387547660480095
DUDKEU_clean,1.0,6.100859657638632e-07,0.9896518766568887,-6.214608965273823
KANDIO_clean,1.0,9.872337196285845e-06,0.9897917117453273,-5.00558001943874
TUWFUN_clean,1.0,3.0405430570214642e-05,0.9985400286044933,-4.5170488421791415
OSIKIL_clean,0.0,4.248082262535597e-05,0.9734699325387963,-4.371807081893781
XEKMIL_clean,1.0,1.209902555404174e-07,0.9954283213913445,-6.9172496060095074
VIDVUB_clean,1.0,0.00018942304630609555,0.9999459073634651,-3.722567183333424
FIJDUY_clean,1.0,2.4799733403719553e-06,0.9879810798848101,-5.605552987799421
FIMNIA_clean,1.0,1.437504339427738e-07,0.8735915752880791,-6.842390835621513
KOSJIN_clean,1.0,2.810464702812684e-05,0.9956708811010396,-4.551221864727898
KOSMAI_clean,1.0,2.1454380464257225e-05,0.9797399255956253,-4.668484022023373
VUKROK_clean,1.0,4.8855628732261016e-05,0.9973454791023629,-4.311085393326236
FAFQEJ01_clean,1.0,5.000124707728765e-06,0.9902675474772789,-5.301019163823371
XUCNOZ_clean,1.0,4.1235409484517626e-10,-2.9426391063816553,-9.384729688357224
UCOJED_clean,0.0,6.253185611846831e-05,0.9872546178498512,-4.203898680066417
XAPCOH_clean,0.0,3.474328055441287e-05,0.9887414864316088,-4.459129176694513
LEJRIC_clean,1.0,4.021114943877973e-05,0.9989592183392411,-4.395653512378698
ORAGOF_clean,1.0,4.4232182588423174e-05,0.9968506844592213,-4.354261630317897
ZUGDEM_clean,1.0,5.12125808036025e-05,0.9858360577633766,-4.290623337805099
WEBREC_clean,1.0,3.3039412143172544e-07,0.9643621970847385,-6.480967688508058
GOQWOY_clean,1.0,6.523398905390802e-05,0.9881200333408008,-4.185526063588038
AVIVOQ_clean,0.0,1.3346301339084737e-05,0.993093475123262,-4.874639073668955
KOSKAG_clean,1.0,3.081508861250447e-05,0.9573607445884267,-4.511236579065339
VAMYIU_clean,0.0,5.934945812968647e-05,0.9874650663710236,-4.226583241871334
ZOFZOL_clean,1.0,7.546667113889867e-05,0.9964925765597505,-4.122244806466694
KOSJOT_clean,1.0,2.5162840059618856e-05,0.9654203298662645,-4.5992403428526965
FEZQEI_clean,1.0,4.774643000933178e-05,0.9925699000616176,-4.321059094974659
XOTHAP_clean,1.0,6.054808039558567e-05,0.992958318887045,-4.217899621089381
EJEGOQ_clean,1.0,1.932604928592891e-09,-6.0398617721106405,-8.713856917243127
CIWREG_clean,0.0,2.7952807512036956e-05,0.9859036729287286,-4.553574566104843
FERVUV_clean,1.0,5.7381080070585137e-08,0.9931819979003983,-7.241231281390115
NEDWIE_clean,1.0,6.0181989179094204e-05,0.9957869606489537,-4.220533461740056
YAWFEI_charged,1.0,5.645615502399032e-05,0.9959888985652707,-4.2482887030351115
ELIKIU_clean,1.0,8.188485687932497e-07,0.9675842930558537,-6.086796405709906
WEHJEA_clean,0.0,7.927172382985121e-05,0.9937862412783846,-4.100881697607634
VEMMOQ_clean,1.0,4.3803228955377824e-05,0.9957222246303749,-4.358493874294629
VIXPUP01_clean,0.0,3.084009951370169e-05,0.9969850034630791,-4.5108842292533184
ESEDIQ_clean,1.0,2.316069222892457e-07,0.8804466819320422,-6.635248464516732
OCAQOY_clean,1.0,5.220455638729046e-06,0.9893265265158765,-5.2822915903406455
POBGAQ_clean,1.0,4.324718615739528e-05,0.9978751437526125,-4.364042144293287
PAGFUZ_clean,1.0,1.3110740549492025e-10,-9.661940322962565,-9.882372776847317
MICCIM_clean,1.0,2.9317659691688504e-05,0.9839408122722555,-4.532870700591325
PEPKUR_clean,1.0,5.09323887403235e-08,0.9883398842554689,-7.29300595483868
YOYWEQ_clean,1.0,4.723856754867909e-08,0.9307779156283436,-7.325703280303579
YAVZUT_clean,0.0,1.6891231138332505e-05,0.9846403684852115,-4.772338695183372
WARJAC_clean,1.0,0.00010599063692416534,0.9934465253700229,-3.9747324980538203
POBYAH_charged,1.0,2.4649127944292034e-06,0.9902582546575736,-5.608198440917432
MANLAP_ion_b,1.0,1.2958596765535664e-11,-12.464396705852538,-10.887442023926779
GIQYUB_clean,1.0,1.0629522167846997e-05,0.9965262409279972,-4.973486258010251
OTOLIU_clean,0.0,6.92302227300834e-05,0.9946476266442579,-4.159704271157731
YOZJEE_clean,1.0,7.809113603246901e-08,0.9996435267185221,-7.107398259216897
FUDHAP_clean,1.0,7.104448481478648e-05,0.9983686262053666,-4.1484696307199425
CIXBUH_clean,0.0,4.40410799586509e-05,0.9897520224722062,-4.356142039965223
GONNAA_clean,1.0,3.0843534640437644e-05,0.9973567237726987,-4.510835858024611
MIXBAY_clean,1.0,5.2332044415322135e-05,0.9958189506840934,-4.281232298683804
ALOLET_charged,0.0,4.2686059937575225e-05,0.995703904450802,-4.369713930141924
BENZOL_clean,1.0,8.719040326086428e-06,0.9939051468521746,-5.059531313693701
WAHKUO_clean,1.0,3.442724318356147e-05,0.9949185943852935,-4.463097752726702
YABWOP_clean,1.0,4.7635773950245816e-11,-6.119779279007587,-10.322066774298799
GITTIN,1.0,1.0236219909514374e-09,-5.541181014997094,-8.989860392532536
UCOHUR_clean,0.0,3.14665547669443e-05,0.9879168946099274,-4.502150804834253
WABVIF02_clean,1.0,5.420502147208197e-06,0.9918519764248943,-5.265960479206997
